UniqueCount	AmbigCount
0	0
0	0
2	3
0	6
14820	28
10	0
58	70
120	4
150	0
1	0
0	0
5021	1163
153134	234
35748	40
39683	117
1	734
779	744
2157	203
62	203
12746	30
5325	2
4752	4
9399	6
5092	4
3642	0
2460	226
11	226
1142	0
1303	0
81	1231
651	1231
18129	16
5215	8
231	2497
9258	2513
2201	4
2570	0
32077	22
10714	17658
109	17658
0	0
281	0
3469	18
19054	102
8	0
156	0
8856	10
452	0
1811	0
76	23
1520	27
4309	0
2399	8
871	0
1703	3
390	55
3001	128
191	76
5635	2
417	0
3500	4
2992	6
3088	4
3567	3844
59	3836
3592	12
16	0
12764	34
80	0
731	254
8211	264
1454	0
3854	29
10247	6
10168	9
4347	14
895	4
2551	0
7497	3
606	0
0	0
10279	7688
5	1888
17839	4
67	0
2356	18
8046	34
2231	0
2144	4
865	2
948	2
335	0
202	22592
12	17683
0	1
5963	12
12652	8
537	6
1620	29
17	15
20	0
684	0
0	0
0	0
2612	12
1318	0
30	0
58	0
343	609
365	404
41591	26
0	0
10080	154
23	0
2491	1047
39	0
0	6
0	3
0	59
45	13
45	329
37	189
0	15
2	24
443	1542
12	0
3	3
1487	19472
1	8362
16	3245
2	13331
18	0
0	1
0	0
0	0
0	0
5575	12
3463	8
15515	20
2268	2
5728	2
5405	4
5406	18
8	0
0	1857
747	11701
0	0
1065	712
98147	855
1548	0
449	2
185	811
3732	1177
29	354
4842	0
9065	4
2073	0
17010	12
4062	0
1305	0
6596	16
9146	24
7041	16
1799	10
3180	20
8	329
1350	331
1456	9
1073	2
3359	13
12774	2
285	449
11394	461
10539	10
419	23
70	21
0	0
6118	4945
0	0
660	0
655	0
147	114
3395	239
0	113
2447	2
2211	0
12714	120
83	82
22061	12
774	2
7	376
2974	392
2266	0
3478	2
3760	2
10464	8
1019	0
5848	22
1182	6
4956	20
273	407
1367	411
4702	6
8715	16
7546	18
1129	36
10812	10
2343	0
34016	23
6	0
16056	8
2846	6
6224	26
811	0
25	0
1763	10
0	0
3174	2
1760	0
2493	10
545	2
730	2
20687	10
1365	2
42	0
86102	73
1846	0
5720	0
981	8
9815	38
556	4
1049	2
1920	0
919	2
11229	10
8543	4
3459	12
2819	16
1531	0
15402	34
4575	4
87852	33
0	0
0	0
2102	10
386	0
583	202
4821	211
661	0
407	0
5	0
2020	4
9600	86
6402	230
1	227
1639	2
2	8789
1487	22876
0	0
8539	2
806	7
1517	0
8387	74
8260	2
4425	14
1437	0
1307	12
2767	0
11090	18
1433	14
1836	12
10351	11
24683	35
22689	4
30	0
0	8262
179	22634
393	0
0	0
2777	34
3758	4
3002	6
3674	13
77	0
1513	2
1537	8
2092	2
942	2
