UniqueCount	AmbigCount
0	0
0	0
0	2
0	0
119	0
0	0
21	15
85	0
84	0
0	0
3	0
1137	231
1459	0
1374	2
5176	10
2	630
822	638
2917	177
76	175
5039	12
1266	0
752	0
6285	6
2787	6
1072	0
1099	53
8	53
720	4
392	0
57	265
201	265
11651	12
2960	6
492	5236
22719	5260
2332	2
3084	2
3166	2
94064	116454
709	116391
0	0
126	0
3869	36
30677	174
10	9
389	11
1337	0
447	0
1065	0
66	31
1345	29
1118	0
5052	12
772	0
621	0
403	48
7634	306
653	254
4482	4
1577	6
51342	44
5423	12
3345	6
1086	898
23	894
3985	26
47	0
4436	12
26	0
340	106
4938	116
1126	0
2449	2
4269	2
5406	0
2758	22
1158	4
1962	2
1253	0
5719	32
0	0
6804	9260
1	1645
34806	8
49	0
2149	10
4956	6
2662	8
6618	4
949	0
1342	8
691	0
899	66692
10	16854
0	0
4766	10
23568	9
1316	6
968	2
11	2
5	0
258	0
0	0
0	0
1851	2
1302	0
24	0
41	0
500	277
479	321
795	0
0	0
6196	48
16	0
979	223
12	0
0	13
0	8
0	103
18	2
27	106
37	97
0	5
17	16
2064	9627
13	25
3	11
2124	13471
0	5212
13	2482
18	13971
15	0
0	1
0	0
0	0
0	0
2140	2
3862	8
7885	4
2530	4
2790	6
2329	0
3015	8
2	0
1	2166
1496	21804
0	0
125	83
13676	109
2816	4
1930	2
104	91
604	156
3	65
1748	0
16504	6
1355	0
12841	10
962	0
1348	0
4867	16
11951	13
1272	2
3977	10
1361	0
21	896
5240	901
2703	9
913	6
4815	7
628	0
540	647
21749	661
1514	6
495	5
85	5
0	0
17931	12610
1	0
147	0
180	0
118	68
2862	158
0	88
1495	0
2120	6
1515	11
11	7
919	0
1615	6
2	250
2836	264
1084	0
285	0
509	0
5554	2
1671	0
5662	16
1590	6
1707	0
260	430
2500	438
4651	14
2944	8
52	0
79	0
13781	22
3565	0
2923	2
8	0
865	0
7335	12
6687	40
2752	6
5	0
8220	139
0	3
1041	0
1746	4
2041	18
1011	0
1577	6
3690	0
3382	2
628	2
9456	11
230	0
1564	6
831	6
19878	83
332	0
451	2
4757	6
1979	10
5446	4
784	0
3828	6
918	0
1009	0
16880	48
1765	0
1091	0
0	0
0	0
2272	6
331	0
677	252
6138	258
587	2
1895	8
2	0
1315	4
11399	76
3339	87
1	85
1843	0
7	4062
3841	34401
0	0
7942	14
10465	12
21489	6
2015	18
2446	0
3700	14
1771	8
1767	15
1285	2
2259	6
2602	26
1400	0
19781	14
18378	24
22244	14
62	0
0	3751
163	27640
98	0
0	0
2166	30
9649	4
2099	2
4973	22
60	0
557	0
561	8
1230	2
471	0
5264	16
690	0
9341	4
