UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
140	0
0	0
23	7
88	2
71	0
2	0
1	0
969	207
1302	0
1236	0
5298	16
2	607
737	617
2565	152
60	148
4551	33
1351	2
689	0
5201	12
2299	0
1025	0
990	47
9	47
601	2
391	0
42	238
182	238
10151	2
2803	4
308	3436
18889	3456
2089	6
2864	2
2997	2
76364	112282
620	112242
0	0
146	2
4048	36
29462	243
9	0
355	0
1345	0
409	0
976	0
62	15
1168	19
998	0
4388	12
679	4
653	1
372	46
6686	257
486	198
4321	4
1429	0
43733	33
4581	10
3177	9
1048	803
28	797
3301	26
36	0
4558	14
10	0
308	75
4645	79
1036	2
2234	4
4161	4
5587	0
2742	26
1026	0
1790	4
1290	2
5269	21
0	0
7236	8909
7	1633
30760	12
28	0
1921	12
4242	20
2619	6
5773	6
869	0
1232	0
655	2
641	53648
2	10326
0	0
4193	12
21116	6
1305	10
843	7
6	3
4	0
214	0
0	0
0	1
1508	0
1035	2
15	0
24	0
422	229
413	221
751	2
0	0
5070	74
3	0
785	204
3	0
0	8
0	2
0	90
10	1
28	74
30	67
0	5
8	9
1743	7479
22	21
3	6
1795	12193
0	4730
12	1821
12	10524
8	0
0	0
2	0
0	0
0	0
2149	0
3247	4
6736	4
2323	2
2211	0
2048	2
2579	2
0	0
0	1164
1159	15833
0	0
110	55
13820	94
2269	8
1794	4
78	74
692	127
4	43
1574	2
15516	14
1261	0
13041	6
930	0
1242	2
3595	6
10599	12
1050	0
3479	10
1182	2
15	804
4544	806
2451	6
832	0
4169	20
529	0
440	419
19613	451
1461	2
404	2
56	2
0	0
16037	10853
0	0
136	2
112	0
92	51
2533	99
0	42
1410	0
2016	0
1212	7
16	3
1000	0
1592	2
3	228
2613	242
992	2
259	0
459	0
5311	12
1635	2
5603	18
1276	8
1374	4
244	447
2181	449
4267	12
2860	2
76	0
79	2
11616	12
3119	2
2750	2
17	0
874	0
6182	20
6207	28
2353	4
1	0
7913	19
0	1
901	0
1623	2
1853	10
997	2
1372	4
3296	4
3103	2
557	0
10303	12
156	0
1369	0
785	6
17496	39
271	0
476	2
4190	2
1956	2
5287	6
746	0
3306	10
823	8
839	0
14136	46
1645	4
1079	0
0	0
0	0
1948	8
295	0
537	150
5512	166
581	0
1728	6
0	0
1250	6
9819	82
3101	68
0	68
1625	4
9	2455
3145	26189
0	1
5846	8
10412	22
20043	2
1820	18
2381	0
3264	10
1657	0
1542	16
1099	0
1924	13
2301	14
1360	6
17599	17
18140	29
20750	15
36	0
0	3102
136	22003
112	0
0	0
2016	30
8116	2
1787	4
4631	8
38	0
432	0
591	0
1139	6
374	0
4280	6
711	0
8297	14
1537	0
3	0
