UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
6141	18
9	0
12	12
54	3
59	0
0	0
0	0
1882	170
82180	124
15606	26
30005	106
1	259
295	261
836	72
39	72
4667	8
2688	2
2132	0
3166	2
1700	0
810	0
786	52
3	52
232	0
328	0
36	236
183	236
14402	10
1366	0
79	619
3020	621
699	0
834	0
9415	14
2007	3170
15	3166
0	0
40	0
1191	10
12179	105
0	0
37	0
4532	2
299	0
683	0
26	14
536	16
1212	0
713	2
572	0
518	0
203	15
835	53
66	36
1790	2
74	0
1149	0
704	0
792	0
2159	1612
21	1601
1273	8
33	0
6126	26
176	0
212	75
2666	79
429	0
1217	4
2578	0
2187	0
1975	8
142	0
590	0
2661	3
141	0
0	0
3332	2009
0	466
4385	4
12	0
887	2
2618	4
567	6
580	0
199	0
290	0
49	0
97	14144
1	4844
0	0
1833	4
4134	2
173	0
649	4
12	2
5	0
300	0
0	0
0	0
1043	2
289	2
7	0
26	0
96	155
102	81
15332	8
0	0
4251	56
13	0
842	177
41	0
0	2
0	0
0	19
3	3
12	87
16	42
0	16
2	4
129	406
2	0
1	0
729	6190
0	2410
5	744
5	4231
12	0
0	1
0	0
0	0
0	0
1829	2
1738	4
7841	6
639	0
1110	2
1524	4
2167	8
0	0
0	543
210	4340
0	0
219	132
33808	192
390	0
116	0
38	215
1476	381
9	152
2125	2
2313	0
1030	0
6357	2
1582	0
413	4
3297	2
2413	2
3340	6
663	4
1562	6
4	103
421	103
183	0
296	2
856	4
9255	2
163	88
1648	88
8019	4
162	0
17	0
0	0
1374	1179
0	0
242	0
299	0
12	8
496	19
0	11
568	0
817	2
5282	53
22	21
6537	2
255	2
0	132
963	140
587	0
1574	0
836	0
4013	0
227	0
1710	8
347	0
1592	4
120	124
641	126
1628	0
3471	8
3700	0
821	30
4820	6
733	0
12268	12
3	0
5428	2
1296	0
2505	4
372	0
4	0
382	0
0	0
845	0
568	0
800	4
123	0
153	0
7762	6
402	0
30	0
27049	12
645	2
1773	0
496	4
2945	12
214	0
394	0
583	0
198	2
4239	8
1776	2
1412	2
831	4
934	0
5900	14
1010	0
32022	22
0	0
0	0
505	0
113	0
217	53
2416	55
131	0
89	0
3	0
581	2
3761	20
4329	100
1	96
643	0
1	4919
584	11198
0	0
2908	7
240	0
356	0
3036	44
2462	2
1261	4
354	0
561	10
1080	0
3486	2
338	2
650	4
2970	1
6181	7
4948	0
23	0
0	2169
55	7949
199	2
0	0
1142	6
1385	0
1021	4
1140	0
28	0
455	2
535	0
1050	0
350	0
513	0
823	2
1727	4
1224	2
4	0
607	4
359	0
365	0
4562	3090
6	0
890	6
2877	0
3079	24
16	0
734	4
5541	8
601	0
