UniqueCount	AmbigCount
0	0
1	0
7	0
0	0
177	0
0	0
4	19
12	0
1	0
3	0
1	0
428	82
1321	4
20578	2
15832	6
25	0
1812	32
1680	0
1	0
7229	4
1584	2
8440	8
7521	17
3282	2
2826	0
1233	0
3	0
1233	0
1139	0
9	0
1652	0
16395	4
5434	2
19	0
12556	0
3660	4
3316	4
4046	0
382947	102
33	0
0	0
462	0
2920	14
23741	41
2	0
644	0
8869	0
858	0
2317	0
0	0
2871	2
2352	0
7948	4
3023	4
982	2
829	130
5928	128
3	0
3601	6
1280	2
22063	2
3775	2
3296	0
1365	0
1	0
2874	0
23	0
6579	0
0	0
5	0
11176	10
2980	0
2573	0
3530	0
18556	4
2213	4
1402	0
1499	4
1886	0
7807	16
0	0
62224	35163
1	0
26302	12
0	0
4651	14
5618	6
4528	6
11154	2
1809	0
2665	0
725	2
1122	74572
0	4424
0	0
4791	0
27908	6
1464	4
1366	0
2	0
30	0
322	2
0	0
0	0
2959	0
1022	2
66	0
28	0
407	932
557	362
473	0
0	0
3260	10
4	0
480	42
2	0
0	18
0	0
0	3
0	0
0	24
5	82
0	4
0	0
1002	2598
34	57
11	24
1818	12897
0	41
0	1075
3	4334
21	0
0	1
0	0
0	0
0	0
2302	2
3527	0
5833	6
2118	0
1977	0
2312	6
4547	4
0	0
0	1171
3183	39068
0	0
0	0
30209	18
4263	2
586	0
39	0
2271	2
20	0
3996	0
33387	7
1150	0
16231	6
1254	0
1235	0
3760	2
9024	35
4345	2
4164	0
1703	0
155	869
2435	869
2089	5
1629	2
7626	8
1066	0
3	0
29869	6
4254	0
735	0
0	0
0	0
15925	47789
0	0
403	0
1	0
5	0
2360	236
0	236
2821	2
2798	2
1962	4
7	0
19059	6
1324	0
2	0
4106	2
2191	0
760	0
578	0
11212	8
3695	0
10976	2
2320	2
2207	3
28	0
3920	2
4891	4
7898	2
290	0
20	0
17295	4
2659	2
14743	4
46	0
2302	2
1916	0
9690	18
5231	20
68	0
6644	5
0	1
2816	4
3566	0
3754	4
1210	0
2216	0
5984	6
5644	2
866	0
20999	4
1149	0
671	0
1079	4
43745	173
1175	4
521	0
5824	6
2075	0
8278	4
706	0
3657	4
1105	10
934	0
15368	2
3423	0
5236	2
0	0
0	0
2569	0
202	2
1	0
5457	6
758	0
1694	0
0	0
1985	0
11842	8
3216	2
7	0
2878	0
10	622
2699	38784
0	0
7771	4
13415	16
10216	2
3464	10
6848	4
3169	4
4760	2
2096	10
1615	2
5080	14
2306	6
2778	8
14189	4
19783	9
60429	26
137	0
0	1511
63	29795
308	0
0	0
4290	10
7171	4
2896	8
6677	2
294	0
164	0
933	0
1300	0
930	0
5572	0
1796	4
15208	8
5486	12
1	0
3234	4
8180	4
3627	2
52732	36355
97	0
570	0
4576	0
7653	14
9	0
1296	6
6961	2
3152	0
4729	0
11250	2
118	0
3354	0
1699	4
7570	6
2780	2
0	0
2506	2
2929	4
1060	0
12565	19
6720	6
2796	0
49	2
11853	12
10532	4
2759	6
4394	4
0	0
10638	24
0	0
149	0
0	0
3065	0
4439	8
1079	0
5874	6
2313	2
1758	2
1647	2
2734	4
1	0
1229	0
1944	0
12571	6
17688	10
9512	16
1046	4
1054	0
18238	6
0	0
4017	4
3516	2
64	0
170	0
1353	0
55594	6
16444	8
6681	10
5477	4
0	0
0	0
16236	0
4127	16
7370	16
32622	173
141	0
2662	0
11362	20
2247	0
2521	0
13	0
3317	314
511	313
579	0
2305	7
10824	14
3167	0
3851	2
3326	0
1904	0
834	0
140	0
6428	2
2508	2
3578	0
1	0
3164	0
10712	30
20111	4
334	0
3202	4
10426	0
12	0
4124	0
7042	0
542	2
6695	28
0	0
3054	2
41898	16
2455	3324
28306	3364
86477	640014
2345	29
783	4
31112	94
0	86
3095	4
3689	18
5	0
2495	4
58857	16
1389	47
163	47
33388	8
1271	0
1964	0
3183	0
1542	2
0	0
2789	2
4351	4
3	0
1794	2
2589	0
2867	4
1469	2
6749	8
8634	2
717	0
0	0
2983	2
15739	6
0	0
7666	0
3497	4
3545	6
1733	10
15828	13
2838	23
6671	6
713	0
1524	0
4531	0
4103	10
1163	0
1180	0
6850	2
7634	12
3448	0
3026	0
39953	0
1280	0
3207	8
3906	0
