UniqueCount	AmbigCount
0	0
0	0
0	2
0	0
8331	22
4	0
31	21
86	2
94	1
1	0
2	0
3011	486
101804	184
29470	45
34595	112
1	304
308	306
1241	70
33	70
7560	22
3430	0
3774	4
6401	6
3149	2
1960	0
1472	86
5	84
490	4
710	0
61	635
434	637
12694	4
2995	6
131	1120
5608	1130
1363	0
1282	0
20275	8
3192	5337
17	5335
0	0
103	0
1807	14
12819	83
2	0
73	0
5820	10
214	0
1053	0
39	9
767	11
2060	0
1136	0
634	0
904	2
167	13
1389	54
85	39
2842	0
193	0
1966	2
1558	2
1474	0
2354	2149
32	2145
2108	4
26	0
8570	20
57	0
377	102
5239	118
757	0
2233	17
5323	6
4653	0
2413	6
397	2
1431	8
4361	6
287	0
0	0
5978	3644
4	863
8354	4
12	0
1374	6
5034	18
1122	0
1241	0
457	0
615	2
150	0
123	19743
3	8976
0	0
3149	2
8089	4
283	0
1079	11
5	3
8	0
358	2
0	0
0	1
1639	0
685	0
9	0
20	0
162	287
251	172
32332	16
0	0
7217	86
8	0
1744	421
18	0
0	6
0	2
0	37
18	3
33	127
25	94
0	13
8	9
260	789
6	1
0	1
719	9896
0	3920
5	1203
2	6846
9	0
0	1
0	0
0	0
0	0
3313	0
2522	14
10813	16
1245	0
3510	2
2976	2
3294	4
5	0
0	836
378	6469
0	0
418	250
61732	364
771	2
199	0
89	347
2630	591
18	242
3281	0
4075	0
1308	0
8718	2
2550	0
749	4
3906	29
4238	8
5828	10
1165	6
2302	16
2	171
680	171
695	8
462	0
1777	16
10898	8
153	183
4713	193
4352	4
253	5
40	5
0	0
2356	1796
0	0
478	0
408	0
42	29
1142	66
0	31
1349	0
1177	4
10770	80
36	52
16409	8
479	0
1	194
1820	198
1152	2
2489	0
2068	0
7109	14
458	0
3057	2
637	0
3330	4
107	221
828	223
2464	14
5514	8
4889	8
650	28
6564	10
1442	0
23092	12
6	0
9914	4
1924	10
3738	10
469	0
13	0
653	2
0	0
1953	0
1082	6
1436	14
247	0
361	0
14334	6
820	0
35	2
56908	45
988	0
3380	0
455	2
4460	16
282	2
704	0
1003	0
475	4
6621	10
4773	4
2152	8
1587	6
906	0
9222	26
2629	0
71371	47
0	0
0	0
1091	0
232	0
357	104
3396	102
320	0
224	6
1	0
1073	2
5822	80
2997	52
0	52
981	0
2	6705
1135	16352
0	1
4740	6
412	1
870	2
4373	62
5137	8
2368	18
840	0
951	16
2113	0
5818	19
765	10
901	10
6676	4
12144	7
11768	6
27	0
0	4969
108	14608
258	0
0	0
1494	18
2229	2
1902	0
2229	6
44	0
923	4
927	4
1414	4
530	0
1093	0
1524	2
3228	0
2657	2
3	0
1201	2
525	0
496	0
