UniqueCount	AmbigCount
0	0
0	0
1	0
0	0
9013	8
5	0
13	51
51	1
84	0
1	0
0	0
3397	397
113944	116
23413	15
24118	28
0	574
649	592
1445	116
37	116
7860	4
4603	0
4131	2
4922	4
3013	2
2608	0
1429	94
1	94
780	0
832	8
176	1043
765	1043
13012	6
3197	6
222	1180
4489	1186
1528	2
1570	0
13543	7
8860	14700
55	14698
0	0
199	0
2580	16
15607	60
19	1
130	1
6210	4
427	0
1279	0
86	31
1150	31
3135	4
1346	2
660	2
1399	1
262	18
2026	72
109	57
3973	2
310	0
2125	0
1602	0
2169	4
1790	2061
37	2057
2669	2
27	0
7549	32
28	0
416	90
5101	96
1047	0
2144	8
5838	4
4994	0
4051	10
567	0
1414	4
4853	0
418	6
0	0
8000	6098
10	1464
10652	4
29	0
1656	0
4875	24
1250	4
1802	0
559	0
931	0
253	0
119	18629
4	9298
0	0
3691	4
7322	0
411	4
1135	10
8	10
10	0
458	0
0	0
0	0
1704	2
903	0
19	0
39	0
263	272
237	210
24902	14
0	0
5897	60
13	0
1115	358
31	0
0	6
0	2
0	16
31	3
28	220
16	136
0	21
7	18
366	1131
5	0
2	1
1801	14904
1	6225
0	1567
5	6758
30	1
0	1
0	0
0	0
0	0
3649	0
1896	0
7722	0
1658	0
2954	0
3064	2
3964	12
3	0
0	1072
471	8277
0	0
686	471
63185	536
831	2
359	0
89	742
2561	1041
9	297
3099	6
6233	2
1229	0
10640	4
2654	4
807	2
3684	10
4246	6
4346	8
1418	6
2096	2
6	152
635	152
431	4
780	0
1948	4
12089	0
173	257
4950	259
12751	2
265	12
40	12
0	0
3604	3944
0	0
427	0
391	0
107	63
1550	114
0	51
1185	0
1832	2
6046	43
44	35
14203	4
698	2
4	265
2709	281
1617	0
2229	2
1974	0
6166	6
676	0
3695	4
647	0
2713	0
365	371
1292	373
3689	2
5251	4
4884	15
727	26
6354	7
1700	0
18626	6
2	0
12410	11
1585	0
4198	24
560	4
24	0
951	4
0	0
2128	0
1273	2
1974	6
346	0
482	0
11712	2
881	0
41	0
42819	16
1064	0
4310	0
705	12
6496	40
397	2
724	0
1368	0
641	2
6730	12
4021	0
1954	2
1925	2
788	0
7721	4
2788	2
43625	12
0	0
0	2
1320	0
179	0
271	92
3113	96
503	0
316	0
1	0
1416	4
5846	22
3083	61
1	61
1132	2
2	4438
932	13662
0	0
3667	0
618	4
930	0
5286	38
5230	2
2480	14
901	0
879	14
1537	0
8053	12
896	16
1361	4
8011	6
10216	12
13512	2
29	0
0	4728
82	14196
262	0
0	0
1770	8
2545	2
2374	0
2576	2
62	0
781	2
993	2
1472	4
668	0
1218	2
1677	6
4444	0
4553	17
3	0
