UniqueCount	AmbigCount
0	0
0	0
1	2
0	1
123	0
0	0
34	8
116	1
97	0
0	0
2	0
1452	256
1771	2
1707	2
5830	18
1	944
1051	958
3835	228
80	224
5322	4
1329	2
991	0
7739	8
3022	2
1279	0
1190	95
11	95
767	2
527	0
78	336
202	335
11265	10
3451	4
456	5652
25974	5686
2493	4
2930	0
3585	4
89206	127008
713	126951
0	0
178	0
4983	30
37151	285
25	6
451	6
1490	2
495	0
1025	2
65	15
1318	21
1215	0
6247	16
827	0
774	2
470	66
9348	377
831	299
5927	8
2018	14
54143	39
5283	12
3830	6
1347	1186
12	1182
4750	22
35	0
4735	10
21	0
415	116
5002	124
1030	0
2760	24
4757	4
7668	4
3308	18
1260	4
2367	0
1313	2
5793	20
0	0
7492	12164
7	2243
39157	11
45	0
2239	8
5568	26
3369	10
7392	6
1097	0
1619	0
835	2
1042	83811
9	21235
0	0
5594	20
22080	7
1214	2
966	7
9	5
5	0
258	2
0	0
0	0
1943	4
1702	0
29	0
56	0
602	332
504	346
1063	0
0	0
7628	112
18	0
1217	306
15	0
0	23
0	13
0	203
28	3
63	171
48	134
0	17
8	18
3836	17322
17	37
9	13
2336	17404
0	6981
19	2804
11	17996
14	0
0	1
0	0
0	0
0	0
2278	4
4529	10
8731	6
2837	0
2617	2
2380	2
2576	2
1	0
0	1765
978	21455
0	0
106	66
13056	92
2811	4
2498	4
104	86
745	167
5	77
1992	0
21761	8
1385	0
14367	6
1150	0
1628	0
5368	16
16089	27
1504	0
4971	16
1733	2
38	1167
6146	1167
3772	9
1011	2
6120	26
625	0
571	719
24497	743
1582	3
502	9
90	17
0	0
20979	15593
0	0
182	0
153	0
172	101
3710	197
0	86
1872	0
2617	6
1863	12
13	4
926	0
2191	14
0	260
3355	264
1217	0
319	0
571	0
5975	4
2092	2
6158	18
1763	4
2011	2
320	570
2958	580
5420	12
3220	8
69	0
127	2
15477	20
3989	6
2811	0
14	0
884	0
8098	26
7188	26
2417	4
6	0
10690	34
0	2
1050	0
2088	4
2343	6
1313	4
1830	0
2747	2
4140	0
705	0
10941	6
214	0
2035	0
1282	4
25045	53
415	12
556	0
5640	0
2009	4
6736	6
852	0
4309	8
965	6
1345	0
20600	52
2212	2
1175	0
0	0
0	0
2709	6
392	0
1115	315
8208	311
625	0
2485	10
1	0
1529	8
11507	146
4250	93
0	89
2259	4
19	5911
5228	47075
0	0
10800	28
15376	55
27089	14
2188	38
2526	0
4009	8
2138	2
2029	26
1297	0
2452	0
2688	28
1827	6
23398	20
24759	20
24736	4
85	0
0	4779
245	37690
130	0
0	0
2340	26
13011	14
2173	4
6129	9
63	0
638	0
772	0
1851	2
463	0
6901	24
