UniqueCount	AmbigCount
0	0
0	0
7	1
0	0
60	0
0	0
0	35
13	0
3	0
3	0
0	0
299	80
1215	0
16929	22
13604	14
5	0
1881	24
1545	0
0	0
5903	2
1452	0
8206	6
6057	2
2380	2
2392	0
1014	0
4	0
783	0
1018	0
13	0
1616	0
16316	12
5041	6
23	0
12247	8
2461	2
2440	0
4239	2
373724	107
18	0
0	0
324	2
3033	12
22015	26
4	0
569	2
7168	10
773	0
2224	6
0	0
2448	0
2063	0
5858	6
2479	4
743	0
406	59
4209	63
1	0
4209	0
991	0
19884	8
3301	2
3179	2
1329	2
0	0
2166	0
6	0
4692	2
0	0
4	0
7362	4
2577	2
2282	0
3557	0
10745	2
2136	8
889	2
1053	0
1469	0
5741	20
0	0
54137	28809
3	0
26627	6
0	0
3003	5
4154	6
3886	0
9326	0
1484	2
2155	2
600	0
912	51193
1	3602
0	0
4244	0
27423	4
1076	6
943	0
0	0
11	0
322	0
0	0
0	0
2018	0
821	2
50	0
7	0
264	740
373	347
418	0
0	0
3027	12
1	0
410	37
2	0
0	8
0	0
0	2
0	0
0	14
3	83
0	2
0	0
949	2326
18	13
10	8
1613	10769
0	33
0	860
0	3370
28	0
0	1
0	0
0	0
0	0
1868	4
3424	2
4980	0
1770	0
1708	0
1720	2
3787	4
0	0
0	582
1997	27744
0	0
0	0
23976	18
2955	0
513	0
26	0
2056	4
17	0
3607	0
31996	6
974	2
15487	2
1144	0
908	4
3015	2
9015	16
3954	2
3805	4
1112	0
157	858
2328	862
2263	17
1392	0
4270	2
859	0
0	0
25545	10
3689	2
532	0
0	0
0	0
15608	46386
0	0
474	0
0	0
9	0
1998	187
0	183
2620	0
2085	0
1558	0
3	0
15603	10
968	0
3	0
3557	2
1619	2
641	0
594	0
10039	0
3344	0
7500	0
2219	0
2364	0
18	0
2620	12
3868	2
6730	2
225	0
13	0
15253	4
2202	0
11102	0
61	0
2127	4
1529	0
8348	6
2827	10
19	0
7262	6
0	0
2776	4
2578	0
2875	0
962	0
1361	0
5626	4
4785	2
773	0
17651	6
905	0
465	2
1058	6
44057	159
440	0
432	0
4734	7
1618	0
7437	4
674	0
1879	0
847	0
776	0
12497	0
3228	0
4525	0
0	0
0	0
2039	0
159	0
0	0
4840	6
600	0
1371	2
0	0
1548	4
10540	10
3306	0
5	0
1679	4
8	535
2101	25224
0	0
7142	4
11328	11
7759	2
2984	8
5567	0
2955	0
4219	6
850	10
1587	0
3686	7
1958	16
2166	10
13764	6
17480	6
53779	18
87	0
0	1230
68	18624
83	0
0	0
3406	2
5905	2
2777	0
5453	10
297	0
105	0
767	0
1076	2
596	2
3523	8
1551	2
13691	8
4441	8
2	2
