UniqueCount	AmbigCount
1	0
0	0
0	2
0	1
9988	22
9	0
41	39
98	1
100	0
1	0
3	0
3328	567
137173	243
36373	46
47530	167
0	301
361	305
1288	97
25	97
8395	36
3834	0
4649	4
6612	12
3449	0
2041	2
1565	80
4	78
543	0
818	0
84	629
443	629
18318	6
3006	8
132	1278
5751	1286
1451	2
1293	2
23932	20
2876	4857
25	4856
0	0
84	0
1925	6
13914	96
2	3
76	3
7458	0
203	0
1349	2
42	17
917	19
2623	0
1014	6
750	4
1081	2
156	16
1494	66
115	50
3160	0
164	2
1956	0
1614	4
1572	2
2941	2635
37	2623
2322	6
5	0
10083	30
43	0
565	147
5769	155
748	0
2487	22
5880	0
4808	4
2591	20
321	2
1514	4
5174	0
301	2
0	0
6802	4173
1	972
8983	2
11	0
1590	4
5325	22
1195	4
1276	0
464	0
605	6
109	0
141	20770
2	9498
0	0
3204	6
9113	2
361	2
1220	13
19	11
10	0
436	0
0	0
0	0
1776	0
633	0
16	0
33	0
256	397
264	176
46645	30
0	0
7422	110
22	0
1714	536
32	0
0	6
0	0
0	46
18	6
24	133
20	133
0	22
2	15
282	936
14	1
5	1
783	10071
0	3874
6	1308
3	7065
12	0
0	5
0	0
0	0
0	0
3608	8
2733	2
11343	6
1245	0
3391	8
3291	2
3607	2
2	0
0	917
404	7188
0	0
541	362
72124	514
793	0
211	0
119	576
3401	838
16	254
4093	0
4078	4
1571	0
10442	4
2792	0
831	0
4389	4
4959	8
7378	22
1190	16
2888	20
3	178
714	180
642	0
589	2
1664	4
13172	2
112	136
3911	140
5389	4
315	6
34	0
0	0
2460	1928
0	0
509	0
440	0
39	27
982	52
0	23
1295	2
1264	0
13418	150
70	97
17901	2
519	0
1	199
1823	203
1305	0
2708	2
2290	0
9003	8
411	2
3188	10
666	2
3656	10
136	207
825	221
2543	0
6119	14
6814	22
821	24
7201	8
1470	0
28315	10
2	0
10741	14
2063	2
3828	16
520	2
5	0
688	0
0	0
2271	0
1087	0
1519	14
241	0
342	0
18086	8
875	0
30	0
67040	60
1193	2
3489	0
470	2
5064	16
303	8
766	2
857	0
421	0
7285	10
5475	2
2405	12
1768	8
875	0
9921	26
3022	0
92099	50
0	0
0	0
1102	2
220	0
367	116
3970	118
316	2
223	0
5	0
1315	2
6259	44
3584	108
2	106
1001	0
2	8958
1330	19787
0	0
4733	6
431	3
875	0
5123	76
5631	2
2981	14
916	0
1090	14
2527	0
6358	4
768	6
984	6
7177	0
13875	5
13085	6
18	0
0	5324
128	15904
335	0
0	0
1633	20
2553	0
2472	2
2080	2
57	0
965	0
992	4
1521	10
697	8
1121	0
1882	4
3788	8
2665	6
1	0
1280	4
461	0
491	0
7998	6125
22	0
1685	18
6370	6
8531	70
21	0
668	4
10313	12
1413	0
171	0
42671	22
8	0
1304	0
576	0
4676	10
2482	12
0	0
4352	20
21036	30
2353	2
2257	5
1398	2
13331	1005
1760	1033
5988	0
2757	12
19787	32
1197	4
0	0
1982	14
0	0
30	37
0	37
1626	0
1886	6
815	0
5271	4
579	0
797	0
3104	20
1287	168
4	158
3976	38
347	0
433	0
44369	54
5706	18
426	0
1694	0
41837	4
2	0
1262	6
2996	8
229	0
242	4
790	0
1825	2
4278	0
1518	10
1857	6
0	0
0	0
3546	4
1028	0
1313	4
9331	18
20	0
9015	6
3308	14
110	0
28	75
17	75
4944	1509
730	1507
317	0
216	0
916	0
1111	0
1837	8
179	0
389	0
421	143
0	143
8042	2
1319	8
2404	8
4	0
716	2
21568	75
5370	2
464	0
5525	18
1574	2
4	0
1855	8
6370	10
581	0
3905	226
212	204
14575	40
4217	2
355	224
5579	234
21834	103640
1825	22
914	6
2465	11
0	1
2387	6
1507	64
55	62
1109	6
23861	10
4246	137
170	135
7001	0
764	4
517	0
388	0
442	0
0	0
6112	2
1494	6
32	3
888	2
1550	2
824	2
46	0
6931	10
23997	74
1402	0
0	0
2697	4
2791	18
6	0
8512	4
2400	4
2155	20
298	6
8044	9
6024	72
8242	2
582	8
858	0
1047	2
2412	4
255	2
2554	0
1042	0
1926	0
306	0
459	2
1089	0
498	0
965	6
230	0
2721	0
1031	2
298	0
464	2
8673	16
1925	4
571	4
5204	36
2574	0
9	17
245	17
259	0
3066	11
1	1
5311	12
110	0
1257	2619
464	0
1	0
3589	8
65	0
1108	0
758	2
1217	2
295	2
3672	2
17	0
1968	2
0	0
637	0
905	0
105	0
902	0
5092	8
0	0
0	0
1970	4
3793	6
5719	6
2562	6
22	0
794	0
816	0
1416	0
1926	4
3441	4
2056	313
135	311
12141	24
1196	0
0	0
0	0
0	0
1494	0
540	0
12355	31
3442	0
4546	2
2462	22
908	8
575	2
9378	1872
0	117
1579	117
21493	8
0	0
4744	8
1008	18
0	1
21	19
1844	6
153	6
1104	12
1714	0
1896	4
15718	2
1726	0
3592	32
3119	6
35	30
261	30
233	0
1368	0
3069	4
1365	4
5111	24
1016	2
634	4
1422	0
8760	6
1447	0
378	0
175	0
1045	6
1152	0
1973	4
4138	4
2650	2
110	0
1467	0
257	2
531	0
238	0
2674	18
2937	0
7415	4
1480	8
356	0
432	0
1053	2
1019	2
2128	6
4349	6
1718	2
818	0
2946	579
4	579
3241	0
18649	4
1371	6
961	0
2066	2
4708	2
798	0
792	4
1386	4
48	248
698	248
4175	6
5959	4
1019	10
1249	0
3241	2
380	2
100	0
9889	14
6803	18
427	0
1015	4
8803	4
846	0
25	0
1098	0
105994	102
1329	0
14981	40
0	0
3968	19
7993	56
1	0
85	238
4	27
2	3
13	5937
0	0
0	0
2	0
2	122
3	430
0	325
0	15861
0	1
0	426
6340	6
82	0
461	4
2066	0
662	3236
13	3235
14971	4
3902	16
3901	2
395	0
3526	2
7049	10
2602	4
2069	0
2918	4
181	0
87	0
165	0
2538	69
86	67
1937	2
14644	17
160	1
1047	42
59057	80
4157	4
1906	2
304	0
676	0
3176	2
5513	0
3367	2
1461	0
3840	0
15873	6
981	2
2848	6
177	0
179	0
6	0
26533	26
11	1
803	321
0	316
0	0
53	0
3	1967
51	13101
0	0
0	0
3655	4
637	0
804	6
1071	2
8227	0
1581	4
14961	4
2066	0
300	2
660	2
24	0
1044	6
737	2
1390	4
1844	8
46	0
31	0
14	0
436	0
277	4
2480	6
35926	14
302	0
0	0
1249	0
0	1
13919	30
4209	2
1158	0
4859	2
6456	4048
813	4044
972	6
245	0
138	0
0	0
1440	20
3224	2
120	0
0	0
0	0
65	5
686	0
430	0
669	0
113	0
292311	304
18	0
10225	18
401	0
1573	61
53	0
52	0
4850	0
336	0
0	0
1604	13
642	0
1952	4
0	0
3227	8
52	0
3083	38
9732	12
285	2
3297	4
2995	10
3577	2
849	331
0	3
0	15861
0	1
64	426
2728	12
67	0
605	0
635	57
0	57
8440	18
10568	251
0	229
218	803
3299	924
36	107
4752	0
2393	4
3474	8
300	2
2482	2
1470	0
1247	0
2258	0
0	0
33	65
146	65
540	0
404	0
502	0
3289	2
3034	0
2610	0
1255	0
1254	8
6877	2
151	0
205	0
3610	2
4234	2
2319	0
870	19
0	19
2448	0
9529	4
2679	4
16	0
262	0
68	989
2	989
2737	2
483	8
487	0
4187	10
896	4
3494	8
645	2
759	2
1	0
0	3172
50081	212
0	41
0	0
472	0
49	0
50	0
33	0
123	0
0	0
3	0
384	0
676	2
620	18
0	0
1196	1608
0	0
4	906
42	365
262	1133
70	8
972	5
42	0
59	0
0	0
432	0
765	6
1321	0
4261	2
2198	0
555	0
11442	16
2522	12
13	0
4075	16
2078	0
5877	6043
64	2175
103	0
899	0
970	4
1495	0
54271	40
14398	61
177	89
921	87
113	0
201	0
916	6
733	2
8091	18
2145	10
5638	68
2122	2
54	0
0	0
482	0
930	0
1969	2
3767	14
1945	16
5898	8
8950	8
1820	0
715	0
1281	6
1367	4
1997	4
3312	4
2193	2
23	0
2334	6
8265	8
1240	16
1216	0
7769	974
2189	4
1119	0
2092	52
2	4
191	4
42	0
10450	12
50	63
1077	2
17836	1414
14234	2
6857	2
522	0
3186	2
620	0
2110	4
1693	4
13940	4
5456	2776
312	2746
12736	10
8527	26
2923	0
7384	45
1588	0
819	2
1266	0
655	15
0	15
5	0
2387	0
1159	0
2461	2
0	0
1760	81
0	42
56	9
588	0
235	0
902	0
365	2
8001	329
415	315
241	829
1704	831
4533	14
2249	14
9494	54
237	0
2066	0
1687	0
2555	2
399	0
1095	0
12714	22
481	0
4856	6
9359	5
5140	974
1064	4
2965	52
13	63
866	0
3437	4
2945	1368
28304	28
1177	0
1949	8
7857	12
382	0
23038	59
2726	0
32368	18
3615	6
4365	24
894	0
4858	2
271	120
132	120
796	2
823	0
7110	14
12	0
13	0
3146	0
694	0
1420	8
2386	2
1245	0
2302	0
828	0
1079	10
416	2
1416	0
457	2
803	2
69	0
2944	0
4808	24
512	0
6014	10
76	422
3895	430
14	5
955	5
990	0
2923	6
1023	0
1285	6
3186	6
387	0
1504	953
0	953
199	0
7370	32
2855	0
3011	0
1973	0
1509	0
1894	2
9490	0
32383	92
529	0
1450	32
5425	2
23	2
2705	10
897	2
1332	0
128	2
38019	404
160	91
2	91
3909	0
12542	12
7699	0
2871	2
997	169
167	171
680	0
3207	4
6922	33
2547	12
565	0
1323	0
3030	2
0	0
5294	6
7503	31
1245	0
1534	180
53	172
1102	2
33985	92
7873	8
7926	2
1318	0
1568	0
523	4
741	6
959	297
9	293
1135	16
340	0
138	39
679	2
7188	154
83	142
1246	129
57	129
3873	28
1212	0
5279	18
630	0
3245	442
232	432
9307	98
0	10
954	4
33	0
0	0
927	177
2738	175
1205	2
4691	4
3863	10
184	6
366	0
10	0
1416	10
9487	34
5869	24
2137	0
609	1233
6869	1254
1277	37
407	0
0	0
0	0
0	0
13954	46
1429	0
5687	30
10751	32
226	0
1485	0
1435	0
13695	66
2570	0
2686	28
7	0
1633	6
1802	6
8837	24
3288	528
257	528
434	0
59	0
4021	3
6303	6118
172	0
572	0
61	21
0	21
237	0
2796	2
1202	4
13289	30
455	0
527	0
1236	0
0	0
2763	4
3	0
3780	7
2232	2
983	0
11938	26
608	2
4117	20
2345	0
4280	2
1628	2
5132	32
290	11782
0	1984
0	0
2	0
0	0
4	0
9172	0
2228	0
11434	172
150	10280
12	12568
3276	12120
7184	2
15	0
3	0
2004	2
1745	2
200	2
47942	102
4079	4
26	12
1459	16
10882	6
2809	24
1188	58
2	58
8506	4
6691	4
2593	2
1701	0
1030	4
0	0
0	0
3530	6
2596	2
1886	4
4128	8
500	0
4889	4
294	0
182	0
1541	3
6012	20
2001	6
1999	18
1053	0
4491	0
2848	2
3556	10
1447	0
671	0
34522	85
1345	4
2303	18
537	0
1601	12
2334	4
1931	10
2287	18
2988	12
1607	2
147	0
385	4
2985	8
0	0
985	2
5358	14
947	4
2280	8
2645	159
14	155
1	0
6987	6
863	2
6735	2
0	0
57	21009
0	5092
6725	0
691	0
2473	2
9	0
2095	6
1763	0
5059	2
105	0
0	0
296	4
382	0
2862	18
1902	2
8459	91
121	73
1079	0
4	0
1087	0
1924	32
1394	2
425	2
1	0
983	2
2898	0
3462	14
1245	10
5732	2
706	0
639	2
774	4
1514	2
10434	6
2721	18
14313	10
366	0
450	6
731	2
2175	1132
8110	1134
3875	4
14	0
832	0
888	2
762	0
1937	2
1455	2
1231	0
2392	14
251	0
4717	4
70	0
563	8
22311	73
1621	6172
43448	9254
2115	6
2725	2
2245	2
1660	1444
7048	1442
1198	0
36	0
5930	0
1670	2
3902	16
1680	2
1834	0
2703	64
1151	8
1359	4
2331	2
4237	2
3199	10
5618	2
2	0
5505	19
0	0
1681	422
19225	101
5937	0
3140	0
8854	21
3231	2
2527	20
3003	0
18952	105
351	0
220	0
469	0
1389	2
2333	8
4	0
501	0
14	0
853	2
273	0
12070	12
1102	776
7697	776
1292	2
3456	18
144	0
609	91
45	91
2852	4
0	0
925	10
2614	2
779	0
330	0
170	153
1928	155
427	0
1334	170
151	168
3188	2
1155	6
2715	2
2243	2
3019	8
525	231
5	231
2	1388
98	12761
152	14652
10	4111
0	0
2497	2
1982	0
1140	12
6814	32
61	0
12933	16
2162	8
16	0
1450	0
0	0
1554	8
832	8
4719	52
9454	6
10216	5
3002	4
2945	10
605	2
1862	2
1317	1333
8323	1335
27390	127
3088	24
1646	2
552	2
1228	0
1012	2
2250	2
2022	10
733	6
6	0
0	0
1159	2
529	2
2895	0
1902	2
6949	10
36	0
11986	14
506	2
571	4
7	0
2475	10
93	2
8255	26
1068	0
1710	2
1647	0
530	2
11464	37
2437	2
692	0
1064	2
0	0
1	1411
244	9234
84	33164
0	6544
0	0
50588	32
605	4
10379	32
1373	2
1294	2
1088	0
395	2
20	404
11717	962
263	532
4195	4
1772	0
883	0
4430	0
2416	2
14067	52
0	0
0	0
666	2
1373	4
343	2
2409	0
2371	8
486	0
133	0
666	0
5984	6
1174	4
2258	16
12	6
2065	6
1888	0
29452	76
5037	4
488	2
4644	16
9024	6
10918	8
2929	2
1071	2
1510	2
384	2
308	2
2337	0
586	0
2440	6
0	0
884	2
226	4
165	0
3700	23
1930	16
1333	2
3210	4
586	8
851	0
1894	24
0	0
0	5108
0	29127
434	0
853	4
1874	2
1307	6
1668	0
0	0
1076	0
2925	0
34060	22
440	0
1705	6
486	2
811	0
3288	565
16163	571
8622	70
3205	4
738	2
1102	4
1633	16
4442	56
8099	18
717	0
2632	2
1747	4
1814	4
0	0
3	0
3260	2
751	146355
6459	146354
16	0
944	928
3768	12
1962	0
1519	0
7798	4
0	0
2362	10
1911	8
955	0
5144	18
1889	27
0	21
5	15
516	15
1021	12
1608	2
2005	77
45	69
1716	6
1729	0
1002	6
0	0
1042	18
1743	6
4550	8
0	8059
1063	38884
123	0
657	2
2761	6
905	4
367	0
216	0
0	0
2613	0
1297	2
42	0
666	0
2884	0
1306	0
5026	0
1555	0
1429	4
3586	0
860	0
2252	4
13177	140
3715	7
464	0
290	2
2958	10032
473	8
1730	0
9357	67
1351	16
960	0
0	0
2039	0
2528	26
1314	2
4936	2
2005	0
558	1636
1650	1636
4658	34
6315	6
137	0
0	31
61	31
340	0
959	0
5011	8
6776	30
8	0
764	4
6911	6
2178	6
478	0
2087	6
407	1749
8	1747
352	0
757	0
948	0
1077	611
803	609
2554	6
0	0
4303	34
2238	4
2521	4
4025	0
586	0
1847	39
22	39
886	2
365	2
7949	14
1601	4
7	0
12768	4652
186	4646
1460	16
3588	0
4825	16
232	0
1568	2
867	0
200	2
1793	0
116	153
1754	151
1572	26
3	12
0	0
21	0
2090	1
632	0
1053	8
4668	0
316	0
6776	80
917	2
2735	2
172	117
7952	133
45631	176
1754	8
675	2
2190	8
26	0
3809	0
2006	0
12736	28
9979	114
0	32
4226	0
2690	247
139	243
690	0
891	0
1021	0
2051	4
12	0
495	0
2626	0
6108	10
2935	0
3161	6
630	0
3213	8
397	2
11524	2
1955	0
20533	40
411	0
9604	32
2178	0
1479	2
272	0
241	0
1845	22
329	4
1471	0
718	0
5286	18
2056	6
2138	4
6438	16
389	2
748	4
7767	4
214	0
3139	0
318	0
166	0
15870	18
878	0
0	0
617	0
3752	112
75	108
1793	2
8	0
651	0
1832	6
3533	50
872	0
952	0
5494	2
4006	8
631	2
552	2
1048	67
30	63
160	0
86	0
3138	4
6	0
7913	0
0	0
17	0
2298	18
126	4276
6553	4304
167	0
528	4
25864	2
11236	4
1300	0
2648	0
4393	50
194	2
32	0
5234	14
27	404
207	404
714	0
132	0
527	0
4	14
4	0
12	0
1	52985
0	7162
4	16572
0	2089
0	2
2	0
0	0
40	1363
0	1030
0	162
11	0
229	13
13415	1711
205	0
382	2
492	0
593	0
2013	6
86	2
1039	0
1366	4
1727	4
382	0
82	0
3029	704
79	702
2219	0
2392	6
19080	41
9425	4
2563	0
2950	10
2617	6
712	0
2416	20
2648	3
2730	8
4680	22
2896	0
1181	0
11219	16
183	352
4478	352
7	0
564	2
401	0
773	0
40107	92
149655	93
4190	2
0	0
23	0
600	0
2945	28
73	2
402	0
3651	112
3993	34
411	2
1578	24
4378	14
37961	42
