UniqueCount	AmbigCount
0	0
0	0
1	0
0	0
59	0
0	0
5	6
23	1
30	0
1	0
0	0
450	79
541	0
538	0
2313	6
2	441
465	445
1088	62
34	62
2216	0
673	0
347	0
3001	4
1186	2
657	0
502	21
3	21
368	0
277	0
40	168
122	168
6677	4
1271	0
176	1838
8143	1844
1106	0
1543	0
1607	0
40478	55219
277	55206
0	0
92	0
2588	20
15579	109
10	2
181	2
686	0
253	0
529	0
32	16
660	16
640	0
2209	4
350	0
308	0
216	17
3126	115
235	94
3133	0
556	6
18105	14
2185	0
1644	9
623	520
14	518
2229	8
16	0
1618	4
4	0
146	54
2382	60
587	0
1358	8
2094	0
2708	0
1525	8
581	2
965	2
837	0
3136	14
0	0
3886	4987
3	901
16410	6
12	0
991	8
1832	14
1377	2
3859	0
513	0
857	0
446	0
287	23889
1	5228
0	1
2392	4
11430	2
594	4
387	7
2	3
1	0
125	0
0	0
0	0
894	6
552	0
12	0
19	0
234	136
219	148
451	0
0	0
2161	52
1	0
252	86
5	0
0	3
0	2
0	43
11	2
28	45
14	35
0	5
8	4
631	2987
6	8
1	1
460	4972
0	1944
4	749
1	3965
0	0
0	0
0	0
0	0
0	1
1531	2
1514	2
2907	2
1097	0
1298	0
1146	0
1152	4
0	0
0	900
754	10131
0	0
76	53
8278	67
1267	0
781	4
56	43
353	84
2	39
1097	2
9910	6
647	0
7128	8
624	0
561	2
1376	8
5922	10
491	0
1814	6
649	2
11	438
2014	438
1366	8
441	0
1895	8
396	0
206	235
8244	247
743	0
191	2
45	2
0	0
8301	6796
0	0
94	0
100	0
57	26
1263	70
0	40
906	0
1038	0
703	1
4	1
593	2
684	0
1	143
1846	163
653	0
183	0
257	0
3066	4
907	0
2620	6
908	2
1155	4
160	284
1120	291
2337	4
1567	4
27	0
41	0
4567	6
1553	0
1863	2
7	0
775	0
3181	4
4245	22
1650	10
6	0
4595	14
0	0
598	0
747	0
1196	10
582	2
575	2
2027	0
1461	2
295	0
4994	2
131	0
765	0
532	2
9576	31
192	3
302	0
2197	6
953	4
2963	6
473	0
1675	2
527	2
543	0
5545	18
1027	0
595	0
0	0
0	0
1073	2
151	2
264	82
2603	86
361	0
806	2
1	0
727	2
4383	44
1696	37
0	37
813	2
4	1280
1154	12053
0	0
2892	4
5914	19
9877	4
1173	30
1210	0
2166	6
827	2
795	8
789	0
1315	10
1234	20
703	0
10468	7
9887	38
9971	6
21	0
0	1593
56	9835
59	0
0	0
1145	8
3936	0
1323	4
2398	4
24	0
200	0
237	0
380	0
259	0
2104	0
418	16
4261	2
928	2
0	0
1524	4
6428	2
1556	2
18431	10789
24	0
286	0
4302	6
1894	22
4	0
7412	113
