UniqueCount	AmbigCount
0	0
0	0
6	0
0	0
598	0
0	0
4	60
34	0
1	0
3	0
0	0
663	155
26385	46
47772	12
25868	14
3	0
3923	52
1235	2
2	0
8956	4
2618	0
9726	4
13735	10
4889	4
2389	0
1314	2
5	0
687	0
1050	0
23	0
1552	0
14042	6
6777	12
12	0
7221	4
3336	0
2059	0
9404	3
30214	8
1	0
0	0
134	0
4303	8
20787	26
1	0
321	2
9543	2
536	0
2821	0
8	0
2764	0
2820	0
3753	2
2466	0
602	2
121	19
1682	19
7	0
4778	4
602	0
7365	2
1942	0
2675	4
2244	0
5	0
4159	8
1	0
9918	8
0	0
10	0
7034	4
1545	2
2129	2
4326	2
18487	4
2438	4
327	0
986	0
1692	0
908	0
0	0
50982	25125
0	0
21302	8
0	0
3795	17
4615	8
4187	2
2566	2
1094	0
2235	0
206	0
156	15664
0	1959
0	0
8003	6
18643	2
362	2
1965	4
2	0
9	0
359	0
0	0
0	0
2692	6
482	0
64	0
10	0
67	944
277	219
8038	6
0	0
6284	8
2	0
482	72
4	0
0	6
0	0
0	5
0	0
0	24
1	64
0	5
0	1
410	1699
8	0
1	1
1286	8934
0	4
0	1112
2	4385
8	0
0	0
0	0
0	0
0	0
1095	2
1457	0
7328	2
1725	0
3804	0
2862	0
10442	0
0	0
0	194
400	8157
0	0
0	0
42442	30
1001	0
316	0
54	0
6312	12
32	0
8360	0
33284	6
719	0
11270	0
1876	0
1005	0
2689	2
12826	41
15310	7
3051	0
4678	8
61	292
940	292
2235	2
923	0
4609	4
5611	2
0	0
18335	10
5363	2
698	2
0	0
0	0
13370	42497
0	0
1959	0
5	0
5	0
2126	196
0	196
2141	0
2690	0
6063	0
9	0
36596	8
706	0
0	0
4934	8
2767	0
1665	0
816	0
18980	8
2032	2
6984	4
2216	0
5846	6
6	0
1596	0
3744	3
8295	2
3518	6
110	2
21296	10
2686	0
24692	4
6	0
1800	4
6208	0
7653	12
1282	4
28	0
8078	9
0	1
6442	0
1871	0
3780	12
423	0
1395	0
9302	2
3054	0
374	0
50095	17
2209	0
2234	4
2220	0
48684	304
353	0
790	0
5269	0
1534	2
12394	0
1546	0
1748	0
1154	0
723	0
10287	4
4761	0
24627	4
0	0
0	0
2617	0
302	0
2	0
7686	14
748	2
688	0
0	0
1547	2
13088	8
3351	2
10	0
1836	0
15	745
1471	13322
0	0
8319	2
606	0
934	0
3377	12
12149	4
2332	4
3349	4
1037	6
4185	0
13785	6
2195	8
2159	6
6008	4
14036	6
40665	6
117	0
0	1409
164	12454
159	0
0	0
7737	28
7799	0
3311	6
7729	4
233	0
69	2
1385	2
6628	4
972	0
4458	2
2663	0
13525	8
3891	4
