UniqueCount	AmbigCount
0	0
0	0
2	2
0	0
119	0
0	0
17	14
75	0
79	0
0	0
4	0
943	228
1108	2
947	2
3890	24
2	594
632	602
2621	168
52	168
4022	8
1131	4
622	0
6672	11
2057	0
1017	0
816	68
2	64
474	0
449	0
61	340
147	340
12943	4
2339	0
336	4737
17835	4760
1812	2
2725	2
3318	2
53575	80186
512	80140
0	0
147	0
3136	22
19854	181
17	7
415	7
1142	2
342	0
789	0
66	33
1095	39
1469	0
2831	10
467	0
608	0
518	105
5816	297
372	182
4361	2
1022	6
43567	28
4409	10
2521	4
901	882
17	882
2939	14
52	0
2808	14
21	0
295	99
3146	105
786	0
2260	4
2948	2
3893	4
2353	16
948	4
1796	0
1215	0
6473	30
0	0
6410	9358
7	1829
27379	2
57	0
1772	6
3207	26
2015	8
8305	2
839	2
928	2
550	6
535	41933
3	8217
0	2
3709	8
17417	8
925	8
766	8
10	8
8	0
235	0
0	0
0	0
1774	6
891	0
33	0
49	0
351	388
370	348
811	0
0	0
4245	58
6	0
483	229
7	0
0	14
0	8
0	76
17	5
25	94
21	64
0	15
8	16
1432	7547
15	27
2	11
1714	13456
0	5760
13	2262
2	9526
10	0
0	2
2	0
0	0
0	0
2633	6
3183	4
5491	6
1835	2
2298	4
1858	0
2184	8
1	0
0	2020
1684	25593
0	0
127	82
8230	100
2321	2
1345	4
119	131
679	215
11	85
2069	2
13524	0
1261	2
9526	9
921	0
1259	2
2634	10
9288	26
768	0
3473	28
1273	14
17	927
4083	927
3405	0
560	0
3312	18
483	4
308	527
11073	541
1308	2
419	12
127	16
0	0
11274	11169
0	0
182	0
213	0
84	52
1506	126
0	63
1312	0
1708	4
1572	18
19	10
920	0
1294	11
2	299
2492	309
1071	0
392	0
477	0
4211	4
1734	0
4232	4
1355	8
1637	0
212	459
1715	466
3388	16
3088	0
62	0
82	0
8720	11
2501	0
2097	0
8	0
1479	2
3711	14
4919	16
3672	10
19	0
5923	12
0	2
856	2
1221	4
1654	10
880	2
1200	10
2949	2
2148	2
476	0
6499	0
222	0
1294	0
886	8
12612	98
429	4
513	0
2867	8
1495	2
4272	10
803	0
3348	0
757	6
966	0
13467	52
1590	2
823	0
0	0
0	0
2089	0
272	2
533	206
4741	214
450	0
1300	4
2	0
1186	8
7341	64
2852	100
3	100
1512	10
4	2566
2597	25170
0	0
4403	4
6841	23
14162	0
2298	26
2066	6
3777	32
1307	2
1369	20
1219	0
1661	10
2188	30
1356	8
13883	17
13371	31
15650	4
75	0
0	2173
110	21995
96	0
0	0
1997	18
8705	6
2285	5
3320	12
43	0
397	0
549	2
728	2
467	0
4370	10
577	0
5805	6
1511	2
2	0
2057	4
13020	18
