UniqueCount	AmbigCount
0	0
0	0
0	1
1	0
94	0
0	0
28	8
45	0
44	0
0	0
0	0
659	115
901	0
984	2
3405	24
0	344
413	344
1867	82
52	82
3151	8
878	0
464	0
5729	12
1995	2
902	0
781	50
2	48
436	2
287	0
42	217
114	217
9498	2
2137	4
282	2683
13259	2691
1566	7
2112	0
2150	4
62916	86933
487	86909
0	0
120	0
2535	24
15321	93
7	1
296	1
1215	2
265	0
705	0
38	16
938	18
925	0
3359	10
542	0
398	0
232	33
4905	180
387	141
2970	2
931	0
33801	29
3424	4
2216	0
802	561
22	561
2841	21
21	0
2966	7
8	0
245	83
3473	87
764	0
1752	12
2730	7
4182	2
1679	8
759	8
1310	8
1146	0
4351	24
0	0
9956	9210
7	1875
17980	2
14	0
1500	10
2893	32
1824	2
5194	0
690	0
1032	2
542	2
551	41874
1	10276
0	0
3069	6
14924	4
574	4
639	7
5	5
1	0
219	4
0	0
0	0
1404	0
854	0
12	0
13	0
277	192
277	175
641	2
0	0
3856	72
7	0
498	122
0	0
0	7
0	4
0	53
16	0
12	67
12	49
0	6
0	5
643	2979
6	11
2	4
752	7286
0	2899
11	1204
5	6508
2	0
0	1
1	0
0	0
0	0
1897	2
2349	2
5016	2
1562	2
1552	0
1327	0
1952	8
1	0
0	2000
1853	21430
0	0
65	41
9322	47
2028	4
964	4
113	68
513	120
2	46
1515	0
8271	8
925	0
8537	2
624	2
970	0
2307	18
5235	5
736	0
2470	16
816	2
17	634
3204	634
1570	0
524	2
2883	14
583	0
214	297
11337	309
1184	0
310	5
49	5
0	0
8813	5984
0	0
110	0
100	0
84	37
1718	95
0	48
999	2
1484	0
980	9
15	5
1090	0
959	2
1	171
2081	185
872	2
193	0
325	0
4331	2
1061	2
3561	20
1166	0
1468	6
153	275
1424	283
2715	12
2112	2
47	0
47	0
8145	8
1942	0
2332	0
6	0
1137	2
2995	14
4886	34
2153	4
8	0
4885	14
0	0
641	0
1148	4
1332	12
780	0
929	6
2904	2
2042	0
402	0
6593	4
182	0
862	0
463	0
9317	29
171	4
339	0
2546	2
1161	0
4101	12
532	0
2344	12
718	6
590	0
10726	46
1255	0
961	0
0	0
0	0
1452	4
232	0
399	117
3835	113
397	0
1175	4
0	0
968	0
7286	72
2377	47
0	45
1125	2
4	2565
2287	22021
0	0
4083	8
5902	29
11942	3
1645	28
1916	0
3002	14
1256	2
1330	14
1621	2
2004	10
1705	30
1018	18
11509	13
11869	19
14702	8
23	0
0	2475
127	17952
100	0
0	0
1434	34
6291	2
1469	4
3136	2
31	0
315	4
329	0
489	0
313	0
3342	4
537	0
4979	6
1535	8
0	0
1704	6
9175	12
1855	12
23718	12815
39	0
