UniqueCount	AmbigCount
0	1
0	0
0	3
0	0
117	0
0	0
12	9
48	1
45	1
0	0
3	0
592	51
853	2
816	0
2960	12
0	508
517	516
2180	145
35	145
2786	16
899	0
553	0
4999	8
1582	2
973	0
746	55
1	53
330	0
360	0
38	249
129	249
10667	6
1980	4
211	3498
14633	3506
1642	0
1928	4
2600	2
37021	60305
404	60293
0	0
153	0
2635	22
14177	120
10	7
319	7
971	0
278	0
687	0
54	12
907	14
1112	0
2419	6
445	2
456	0
327	53
4591	241
345	166
3166	2
841	2
32326	16
3744	6
2061	2
816	749
27	741
2356	10
28	0
2107	10
19	0
251	92
2653	98
726	0
1945	19
2636	0
3014	2
1887	8
791	6
1756	8
1013	0
5499	26
0	0
4387	5753
2	1171
19576	8
52	0
1233	4
2414	10
1700	0
6587	4
701	0
821	0
511	0
351	30671
0	7402
0	0
2912	2
14772	4
647	4
667	3
5	1
6	0
209	0
0	0
0	2
1333	2
766	0
17	0
29	0
301	252
332	267
666	0
0	0
2602	50
3	0
307	57
8	0
0	13
0	6
0	37
7	1
11	54
12	56
0	9
5	11
1382	6828
7	18
5	5
1225	9247
0	3862
6	1559
3	7930
6	1
0	0
2	0
0	0
0	2
2052	2
2336	8
4278	4
1379	2
2397	8
1690	0
1616	6
1	0
0	1552
1250	16679
0	0
40	26
6004	46
1705	0
936	4
81	78
504	117
6	35
1439	0
11511	6
1054	0
7089	4
691	0
1048	0
1496	4
8165	35
633	2
2862	18
935	10
15	707
3497	711
2751	2
556	2
2467	10
324	0
249	324
7660	332
931	0
276	9
71	9
0	0
9712	7571
0	0
147	0
173	0
66	46
1339	87
0	37
1118	0
1276	0
1144	21
17	11
740	0
1172	10
0	132
1904	144
823	0
242	0
441	0
3975	4
1278	0
3313	8
1029	6
1017	0
173	321
1405	327
2823	4
2556	12
39	0
66	2
5926	6
1977	2
1585	0
7	0
490	0
2627	2
3907	28
2841	18
6	0
4521	4
0	0
713	0
843	2
1309	6
738	2
944	4
2258	0
1735	4
393	0
4625	3
143	0
979	0
830	18
10504	52
291	0
395	0
2112	12
1182	2
3113	6
635	0
2810	10
566	0
895	0
9211	32
1286	2
728	0
0	0
0	1
1656	0
236	0
524	148
3788	162
357	0
1102	2
2	0
948	4
5972	72
2740	86
0	86
1124	10
3	2251
2141	18614
0	2
2927	8
6205	15
11488	4
2085	50
1440	0
3174	12
1092	0
1079	18
899	0
1294	4
1663	16
1129	0
11999	13
13270	32
12647	6
51	0
0	2021
79	16052
83	0
0	0
1546	34
6533	2
1699	0
2502	2
29	0
349	0
418	2
538	0
326	0
3310	4
512	0
4654	6
1101	4
3	0
1615	0
10282	10
1952	8
20538	13744
69	0
363	0
4398	10
2482	12
5	0
13275	233
7295	6
527	0
1884	0
2617	0
48	0
3351	10
1690	18
7287	28
1063	0
0	0
374	0
1067	2
292	0
12848	26
1795	4
213	10
31	10
2252	4
1221	6
751	4
1361	12
0	2
918	0
0	0
16	34
0	34
1050	0
1602	2
1012	2
2615	0
1167	2
907	2
1300	14
266	36
1	34
430	4
526	2
3589	2
13316	14
12511	64
850	2
631	0
809	0
0	0
2259	16
4093	6
50	0
22	0
124	0
25805	12
5024	6
2216	8
1543	0
0	1
0	0
5090	4
994	2
3910	28
16250	52
137	0
228	2
12510	54
523	0
270	805
327	803
1530	513
202	513
373	0
4640	14
8673	23
974	0
1088	12
1357	0
674	2
424	76
0	76
2364	0
1305	6
1328	0
1	0
1524	2
2109	15
19927	6
710	2
1154	2
1392	0
16	0
3180	6
2540	6
252	0
3531	220
190	212
886	4
4882	4
62	10
310	12
34134	145492
1499	6
218	2
7555	40
0	16
1185	16
1177	63
28	55
593	0
5744	0
1771	82
65	82
8858	4
283	0
408	0
1323	0
738	0
0	0
1660	0
2484	2
73	0
1239	1
604	8
525	2
371	6
4456	13
1952	30
760	1
0	1
1798	12
5178	36
6	0
6240	2
1281	2
495	4
373	8
3332	8
1380	10
2279	0
432	6
568	4
1321	4
1632	6
657	10
1217	0
5495	16
8096	4
721	0
855	2
16061	6
1323	0
1402	6
750	0
1095	0
1142	4
365	0
835	4
974	2
1122	4
3408	22
2049	16
1562	2
18	57
751	57
354	0
7913	21
10	7
1170	4
120	0
6455	9396
196	0
1	0
207	0
60	2
258	0
459	0
2534	18
290	0
17429	12
6	0
11187	24
0	0
566	2
401	0
82	0
1063	0
15849	8
1	0
3	0
837	0
3919	14
5692	4
1257	4
10	0
1154	0
26	0
1956	2
374	0
783	2
4508	742
292	740
7530	40
6351	6
0	0
0	0
0	3
1348	0
446	0
2302	4
448	0
1280	0
1791	16
777	0
208	8
7546	94
0	435
5165	437
7566	6
0	0
1140	0
539	5
0	0
7	5
833	6
28	4
1392	11
590	0
4200	14
901	0
429	0
1183	18
1588	4
107	136
1079	138
180	0
2815	0
3343	14
980	0
3277	22
1146	0
938	2
360	0
1305	0
761	0
3324	10
237	0
2008	10
1629	2
1565	10
5245	8
3586	2
63	2
552	0
1025	6
525	0
441	0
1377	16
629	4
2686	0
484	2
220	0
625	2
1166	0
2315	2
445	4
3776	16
1280	0
1609	4
2441	472
0	464
1152	0
1694	0
605	2
781	0
686	0
1411	2
380	2
2140	12
1944	6
53	142
485	142
2798	2
573	2
765	2
498	0
8137	2
107	0
54	0
34467	55
2773	16
817	10
1360	0
2552	4
561	0
18	0
870	2
874	4
2023	0
26661	44
0	0
208	2
344	2
1	0
46	69
4	33
4	10
13	4963
0	0
0	0
0	0
6	58
1	116
1	178
0	4467
0	0
0	88
1576	6
965	14
905	4
1892	0
289	1554
2	1552
1341	0
2748	16
965	0
812	2
3768	10
1234	0
1056	0
4065	0
1493	0
17	0
53	0
317	0
8032	386
224	374
2469	2
57850	166
339	39
203	5
5993	9
1668	0
1661	2
725	0
974	0
821	4
3144	4
803	0
899	2
2480	4
13550	10
1067	2
1664	0
677	6
42	0
25	0
18909	24
13	3
788	305
0	284
0	3
66	0
1	3533
292	33039
0	0
0	0
1525	0
456	0
1475	6
311	0
6835	6
1881	4
7151	0
1868	0
634	9
973	9
36	0
1534	24
588	0
1051	2
4561	10
6	0
3	0
15	0
1565	4
407	10
3811	48
4718	2
76	2
0	0
201	0
0	0
2237	0
2114	14
135	0
6744	6
41813	26583
5199	26569
600	6
410	0
229	0
0	1
2373	40
8406	30
345	0
0	0
0	0
42	9
434	0
100	0
412	0
89	0
338	4
23	0
3039	6
432	0
2868	136
152	1
25	0
2649	6
367	0
0	0
2488	19
1182	0
2124	2
0	0
11489	26
28	0
1093	2
3194	10
9778	16
2495	6
1823	2
1889	4
430	180
0	2
0	4467
0	0
17	88
2386	6
529	0
2397	10
996	150
0	150
3088	2
3451	111
1	109
365	1213
3628	1343
18	119
5174	4
3064	2
4624	4
373	0
2708	10
1434	2
641	0
1685	0
0	0
57	69
88	69
2268	4
374	0
1926	0
1276	2
3221	4
700	0
1211	0
1349	6
1842	2
618	2
232	0
739	0
3970	12
1088	0
554	13
0	13
480	0
1045	0
5837	0
30	0
275	0
205	2418
2	2418
5200	0
1109	27
623	0
551	2
1108	2
3141	8
1415	4
522	0
1	0
0	938
3629	22
0	14
0	0
6559	4
71	0
118	0
109	0
65	0
0	0
3	0
280	0
761	10
548	23
0	1
487	1259
0	0
1	551
11	278
82	254
23	12
232	9
25	0
81	0
0	0
1455	2
406	2
389	0
3617	4
3055	4
549	0
1181	2
573	0
39	0
2558	16
1025	0
18015	14966
164	6161
2507	14
2268	0
1585	2
2107	0
2806	2
363	0
74	41
662	41
417	2
95	0
693	0
422	2
1558	8
285	0
4769	59
5828	32
515	0
0	1
249	0
934	0
3817	2
2043	10
839	4
2252	4
389	0
1052	4
675	2
1324	16
324	0
488	0
2602	8
1257	2
28	0
5488	8
591	0
3185	28
4214	2
20386	2367
1640	2
2461	12
1594	56
5	4
155	4
62	0
10236	16
299	731
215	0
7071	934
399	0
1433	2
1100	6
2488	2
392	0
1047	4
893	2
3763	4
4189	1838
216	1810
4895	2
3719	21
188	0
2222	14
2004	6
1250	2
609	0
1572	72
1	70
10	0
2267	0
392	0
1130	0
0	0
622	39
0	10
34	3
752	4
522	12
1281	0
308	0
3460	152
154	142
164	665
1372	665
1069	0
2850	24
4232	42
637	4
5988	12
1486	0
4155	22
293	6
1485	4
9318	36
320	0
3489	8
6848	2
11140	2366
978	2
1296	54
66	731
908	6
2955	8
4231	906
1046	0
5525	0
296	0
6448	26
873	0
14692	44
4481	0
10883	2
1157	0
3215	26
2120	10
607	2
268	89
133	89
1635	2
1323	0
2140	10
6	0
41	0
1035	0
1752	14
1380	10
1359	0
777	0
2028	2
445	4
982	4
393	2
405	0
994	2
843	2
441	0
4970	0
4102	42
412	0
3803	10
635	2467
19492	2497
79	17
3004	17
887	0
818	0
516	2
767	4
1814	2
476	2
1360	748
2	748
974	12
214	0
6105	2
12940	7
7705	0
3576	4
1713	2
415	0
5168	14
681	8
1004	30
20475	6
46	0
2299	12
1639	14
1614	0
455	0
17785	196
127	88
5	88
217	0
4569	2
1602	0
1974	0
857	151
153	151
2044	0
3544	8
181	2
1687	12
263	0
1587	0
20296	64
0	0
2108	2
1570	4
4188	4
3212	309
101	291
1556	0
952	4
3024	0
3833	0
744	2
1099	0
315	2
444	4
695	214
9	210
2721	10
637	0
238	60
548	10
3099	72
35	66
501	54
18	54
4231	20
776	0
8089	16
832	0
1851	245
155	235
2312	6
0	2
228	0
1	0
0	1
554	98
1466	96
576	0
1698	0
2165	10
675	8
320	3
13	1
4423	22
16648	61
1617	4
533	0
200	252
1542	260
327	10
268	0
0	0
0	0
0	2
7713	27
794	0
2064	10
650	0
1834	2
817	2
626	12
1994	8
3214	0
1307	6
3	0
1084	0
2202	14
2006	10
1065	160
77	160
186	0
16	0
2628	8
11970	13736
237	0
344	0
8	7
0	7
208	0
2793	14
148	0
10285	18
359	2
598	4
348	0
0	0
6571	6
3	0
10769	26
1947	0
1891	8
2797	10
97	0
453	4
305	0
3978	2
22129	8
1525	10
1173	26453
0	3139
0	2
0	0
0	0
7	0
5155	0
744	2
12570	182
571	9919
28	11310
1230	9811
1202	2
48	0
3	0
616	0
897	0
199	0
9706	22
2945	14
21	22
1359	18
74753	26
1065	10
2138	125
4	115
2211	0
5920	12
3371	0
1471	2
381	2
0	1
0	0
370	0
4480	12
1387	2
8894	18
700	0
22622	4
379	0
98	0
371	0
1698	6
1041	2
72	0
2509	6
4338	14
422	0
1921	10
721	4
403	0
34417	110
260	0
208	0
169	0
1447	10
1588	2
601	4
2047	24
3295	18
386	2
418	0
1644	4
891	8
0	0
1471	0
1881	10
1788	14
1463	4
4178	300
26	288
1	0
518	2
1372	12
5098	4
0	0
70	29324
0	2055
3957	7
697	0
2824	2
12	0
1813	8
1041	0
2752	4
70	0
0	0
1600	7
680	2
1088	2
1354	4
2036	57
44	53
694	8
5	0
476	0
920	10
1143	0
407	0
1	0
3028	8
31	0
3360	4
708	0
2561	10
1786	2
478	4
293	0
973	2
6738	4
2527	6
6463	12
728	0
259	0
337	0
856	529
2707	531
7191	24
21	0
882	0
1435	10
546	0
773	0
1787	8
552	0
1791	12
3404	8
1919	8
1626	4
1461	4
1332	4
114	256
3647	507
765	0
1639	0
1954	2
3058	3296
17816	3298
823	0
488	28
6427	4
1621	10
2013	12
1994	10
1259	0
1054	24
973	0
1860	2
1679	4
1358	0
1641	8
3865	4
3	0
4686	11
0	0
329	703
767	8
6220	6
367	0
2997	8
1004	0
3073	24
1744	0
331	2
280	0
303	0
1021	0
1053	0
3054	8
7	0
352	0
26	0
863	6
131	0
3469	6
1149	1053
8392	1053
2404	8
3844	16
508	2
425	77
36	75
2067	10
0	0
767	8
1468	0
486	2
525	0
94	102
1350	104
592	0
458	67
74	67
798	0
1698	2
2134	12
757	16
1916	14
1623	928
17	926
6	1756
282	30795
244	19069
5	1382
0	0
3012	14
2894	2
1035	2
1766	20
21	0
1194	0
1563	14
34	0
623	4
0	0
2678	6
397	2
234	4
13025	0
6171	7
7200	4
1607	10
1042	4
1460	6
111	151
812	151
2957	23
12301	113
1934	2
644	6
1211	0
513	0
4459	4
1212	8
771	2
6	0
0	0
635	6
723	4
1436	2
4205	4
1691	2
11	0
1079	0
579	2
374	4
2	0
1948	10
81	0
188	0
563	0
512	0
519	0
796	0
1656	4
86	0
528	0
4178	2
0	2
16	2278
1312	25858
86	47654
0	5517
0	1
3445	4
427	2
9176	46
570	0
1311	8
1418	2
667	6
16	279
7967	723
193	404
1479	2
433	0
740	0
1480	0
681	0
551	6
9	0
0	0
900	6
1981	2
899	2
552	0
1996	2
2178	2
281	4
230	0
1208	0
427	2
1143	17
6	3
1102	2
2386	0
4853	8
4336	10
879	2
1154	6
4058	8
870	0
1715	0
1554	8
1831	2
620	0
986	0
7202	0
852	5
762	2
0	0
2190	4
233	2
2296	4
2833	2
911	10
905	4
515	4
239	0
530	2
1029	4
0	0
0	2100
13	34273
291	0
1039	0
779	0
1788	6
1759	0
1	0
2397	0
725	2
1442	2
332	0
2326	28
755	0
7818	20
868	170
3827	176
2020	8
1074	2
1863	2
653	2
1695	26
2024	12
2261	12
506	0
1055	0
952	0
1609	2
0	0
7	0
4599	16
113	2650
16	2648
19	0
35094	142
4237	16
914	2
3129	0
6054	4
0	0
839	6
1157	2
1711	0
8736	20
2026	51
1	33
55	69
1212	71
439	4
832	0
1855	65
59	47
1591	9
1443	2
635	10
0	0
1052	22
838	10
7298	7
0	8291
1367	59705
61	0
1248	2
1080	0
441	0
603	0
803	0
0	0
2132	2
689	2
8	0
368	0
1113	0
803	0
248	0
1810	0
1708	18
222	0
2436	2
5619	16
2118	18
11440	8
667	0
2315	2
5648	19084
525	6
1069	4
4765	33
1876	30
1410	2
0	0
715	2
1032	2
942	4
3182	0
2032	4
322	923
827	924
3303	16
5166	2
683	0
0	22
45	22
95	0
808	0
1788	0
1673	0
4	0
1882	10
3735	0
1726	4
859	4
5238	0
513	1749
18	1751
767	2
1894	4
974	0
4285	3029
3428	3030
984	2
0	0
2945	34
611	2
2901	8
1402	2
514	0
1211	29
7	29
977	8
398	2
7402	16
1480	6
8	0
5624	2200
89	2196
3963	4
636	0
2276	0
124	0
921	2
336	0
798	2
391	0
55	45
772	47
1281	27
8	13
0	0
7	0
7619	5
893	0
1125	4
10591	0
1180	2
9591	150
185	0
5311	10
106	97
4833	113
3649	18
1495	6
798	0
1143	0
291	0
586	0
543	0
2780	8
7000	86
0	28
3486	0
1643	122
66	118
646	0
566	0
790	0
8288	4
14	0
720	0
1119	0
2038	2
1994	0
2419	4
406	4
1534	4
788	6
20569	14
839	0
14258	52
545	12
3435	24
871	0
1797	4
915	0
278	0
962	18
1091	26
4850	2
290	0
860	12
914	8
1701	8
164899	484
909	6
1162	4
15255	10
315	0
15878	12
1032	0
112	0
1604	4
1135	0
0	0
1855	2
12127	459
241	431
2629	2
21	2
175	0
952	2
1286	18
1183	4
679	0
851	0
2091	4
3475	12
2695	8
618	48
22	44
154	0
120	0
1155	0
18	0
7317	0
0	0
2	0
525	28
27	557
1072	563
154	4
1699	6
518	0
912	0
1111	0
674	8
853	10
320	0
7	0
221	4
32	154
73	154
1133	6
267	0
632	0
5	18
0	0
0	1
0	52095
0	5600
3	15236
0	1497
0	20
2	1
0	1
83	2243
0	195
0	20
25	0
694	28
11273	1222
88	0
190	0
335	0
121	0
435	0
33	0
628	4
1077	0
411	0
1006	4
2770	48
705	219
30	219
493	0
1605	6
1455	8
2051	4
1656	4
472	2
1948	4
496	6
3400	44
5983	2
3567	14
543	2
1917	4
1406	0
2196	10
151	401
4489	401
28	0
2158	2
390	2
1317	0
1677	2
2083	2
3246	2
5	0
5	0
466	0
10037	117
191	0
1221	0
2262	49
2297	8
822	10
1187	36
5166	42
1558	2
1212	6
8181	6
259	0
5330	6
586	0
3029	12
2534	0
1170	2
5370	2
46	83
2076	116
712	4
62	0
4352	16
2779	4
494	0
4450	4
2177	0
684	0
3567	0
1365	13
0	7
703	2
1501	24
80	0
6	0
0	0
706	0
1	4
6	4
182	0
619	2
438	0
686	8
0	0
792	4
3581	12
494	0
859	14
1696	6
3562	6
117	0
0	0
8187	0
461	0
10	0
2651	16
441	0
819	0
5	366
0	3060
66	3070
0	0
1299	2
8792	40
950	4
3777	8
6838	14
1906	6
552	0
223	0
116	96
359	100
943	10
3952	1616
18	86
1378	100
1996	145
49	141
194	0
528	0
1986	2
1752	12
1782	0
682	4
94	106
39	101
58	0
2	0
0	0
1275	4
418	0
8	0
15473	6
3287	98
3681	0
1008	0
453	0
2382	6
49	306
7272	316
2	0
3475	4
713	0
816	0
14428	98
1289	0
4668	6
972	0
5076	2
1713	14
365	4
2020	8
1241	0
2512	22
2605	0
8	0
1132	16
112	4
5202	118
178	116
0	0
81	2
40	0
288	0
1456	4
9	0
110	0
1714	0
2220	7
1488	294
4	272
334	44
460	0
1164	14
34676	3183
1500	20
1544	6
6369	14
0	0
261	0
0	0
1615	4
1055	0
8	0
209	0
1000	10
161	0
0	0
1400	4
1605	0
477	0
450	0
4434	22
1203	0
780	10
388	0
1357	18
658	0
931	12
1742	12
1837	4
4141	30
227	0
4385	18
0	3
792	6
696	0
209	2
1804	8
1993	6
3941	0
31	0
299	2
1095	6
945	0
21	276
2	276
684	0
7	2
351	74
320	111
0	10
0	27
0	72
66	220
142	220
0	0
4496	2
2398	216
13	212
570	4
518	0
1796	4
255	2
375	0
641	2
93	0
42	49
922	49
231	0
2803	4
1961	4
951	4
1207	341
40	341
1082	4
1667	0
265	0
0	1
0	3
311	0
11	3
0	0
0	0
0	0
0	0
200	0
0	0
0	0
97	1
118	2
13	4
49	43
21	47
73	47
47	0
0	0
9	0
0	0
0	0
6	1
0	3
5	6
3	6
105	0
0	0
2	0
0	0
0	0
0	0
1027	2
124	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
2	0
0	0
0	0
0	0
6	0
0	0
3	0
0	0
1360	12453
0	2306
0	434
70	412
40	194
3	118
27	0
1309	0
143	0
8936	30
24	7
79	6
94	0
304	6
1158	26
25939	18
710	0
11650	90
458	2
1453	6
3970	8
77	0
21	0
3176	0
64	0
1256	2
2457	12
6	0
3634	4506
1931	4503
1326	6
1332	10
2994	0
44	0
954	0
0	0
0	0
0	1
40	1
351	0
3126	0
3692	0
80	2
1714	0
2735	8
9968	12
342	6
31044	50
13	0
1036	0
4158	14
4409	12
27	0
5321	4352
10	4258
1134	84
0	2
2669	38
0	20
15753	66
5	0
404	0
687	0
61	0
0	0
9121	4
1474	4
1837	0
213	3
2547	4
2063	6
0	0
176	40
88	40
257	0
1086	10
299	4
18	560
496	564
664	1
1542	0
1656	2
1999	8
5	0
1421	0
0	0
1397	22
790	2
0	0
0	3
1	3
0	1
5449	0
34	0
0	0
1700	2
1045	0
284	0
539	0
874	0
10116	16
5497	8
11672	42
4116	17
6781	8
3910	2
1384	14
2765	22
7	14
420	16
2523	20
15	0
4989	27
1014	0
1236	0
135	17
0	3
2854	0
1604	2
757	96
2	94
678	0
1886	10
2714	8
1282	0
2503	0
2109	0
4894	2
3334	10
743	0
4969	194
0	190
1014	4
5361	8
0	0
30888	48
1912	6
497	0
1162	4
2118	2
4163	4
1685	2
653	2
630	0
822	14
6949	24
1358	0
326	0
0	52
190	52
91	0
1808	10
512	2
176	0
35374	18
659	0
104	0
465	2
79	0
55	40
1216	44
3087	36
0	0
751	0
2877	6
1020	10
719	0
3266	2
1290	6
0	0
231	0
8221	12
20573	271
9192	100
1177	0
575	4
1368	0
1047	8
1022	147
1317	4
2621	2
3014	26
2191	24
1409	3
0	0
41	1
109	4
45	51
1	47
2679	0
102	116
3818	134
7114	16
507	2
17278	8
6835	16
9571	1623
691	0
1077	2
0	0
527	12
64	12
891	0
1281	2
1	0
453	4
93	201
2037	219
932	16
2043	2
2190	6
3426	2
56	0
2	26
0	26
4038	4
434	106
41	104
1023	4
6210	32
467	3
4	23
3870	21
2406	4
0	2
13372	37
0	0
575	0
1387	8
356	0
3680	4
1212	0
152	0
0	3
14	0
434	2
1483	2
1228	0
395	0
5145	7569
2843	18
186	0
3066	16
17	0
1345	20
261	20
2344	14
2673	0
664	4
1588	0
2129	4
2666	0
456	6
737	0
21822	45
2050	2
2668	11
87	16
5411	16
46	0
3639	10
1301	8
7278	10
3666	4
2274	0
1872	0
246	0
4098	8
1385	0
12689	5
231	0
1264	0
2	0
4453	16
0	0
0	0
199	325
394	325
3	0
0	0
3426	4
95	20
22	20
2232	0
0	0
25	65639
0	8286
0	0
168	0
1331	2
1863	8
311	0
935	0
1687	2
94366	75
