UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
81	0
0	0
2	15
9	0
1	0
11	0
0	0
306	46
1119	2
15382	12
13100	6
8	0
1562	8
1342	0
2	0
5941	2
1373	2
6858	0
6309	2
2515	0
2286	0
890	0
4	0
1114	0
926	2
7	0
1536	0
13470	4
4834	0
17	0
11006	14
2910	2
2769	0
3588	0
351454	118
24	0
0	0
376	0
2828	10
20540	33
8	0
591	2
7250	2
842	0
2133	0
4	0
2450	2
1776	2
6661	4
2392	6
802	0
711	99
4587	101
1	0
3490	2
1075	0
18492	22
3045	8
2687	2
1168	4
3	0
2349	6
35	0
5109	8
0	0
10	0
8566	6
2590	0
2028	0
2910	0
10106	0
1815	2
1163	2
1195	0
1510	0
6317	18
0	0
46486	25561
3	0
25835	8
1	0
3771	14
4331	4
3699	0
9297	0
1545	0
2282	2
616	2
1047	65119
0	3865
0	0
3973	0
25402	6
1246	10
1073	2
0	0
20	0
233	0
0	0
0	0
2260	0
819	0
53	0
17	0
309	745
422	288
391	0
0	0
2790	12
13	0
393	21
2	0
0	9
0	0
0	1
0	0
0	19
0	86
0	6
0	0
784	2117
20	22
3	9
1808	10731
0	35
0	863
0	3392
17	0
0	0
0	0
0	0
0	0
1682	0
3111	0
4756	4
1758	0
1584	2
1838	0
3589	2
0	0
0	885
2309	31825
0	0
1	0
25461	37
3595	0
549	2
31	0
1867	4
28	0
3435	2
31313	8
952	0
13614	8
1082	0
963	0
3444	4
8775	31
3580	4
3331	2
1213	4
170	732
2096	732
1803	6
1423	4
6377	4
716	0
5	0
25216	10
3417	0
563	0
0	0
0	0
15260	44973
0	0
374	0
1	0
4	0
2235	189
0	189
2523	0
2368	2
1588	0
7	0
15253	2
1138	0
4	0
3309	6
1784	0
580	0
531	0
9622	4
3181	2
8815	6
2113	4
2284	2
22	0
2975	10
4039	2
6508	0
264	0
32	0
13928	4
2293	0
11798	4
47	0
2169	0
2039	0
8296	12
3985	12
47	0
6393	6
0	1
2515	0
2880	2
3170	10
988	0
1845	2
5337	2
5002	2
713	0
17419	6
912	0
568	4
1025	8
39457	184
851	0
439	0
5511	2
1637	0
6559	4
597	2
3135	8
974	0
874	0
12952	4
2898	0
4368	0
0	0
0	0
2091	0
139	0
4	0
4673	12
601	0
1467	2
3	0
1645	2
9855	14
2787	0
0	0
2029	2
2	498
2381	33715
0	0
7182	6
12171	16
9783	0
2928	0
5385	0
2550	4
3949	2
1737	20
1405	0
4289	12
1837	11
2367	8
13666	11
17969	3
49496	6
118	0
0	1293
90	24664
219	0
0	0
3324	2
5901	0
2300	4
5617	4
264	0
117	0
701	0
1361	0
732	0
4508	2
1357	2
14028	6
4307	14
