UniqueCount	AmbigCount
0	0
0	0
1	1
0	0
9267	28
2	0
35	30
91	2
111	0
0	0
2	0
3540	365
185769	384
37243	56
46571	206
1	369
381	373
1440	77
31	77
9685	26
3878	6
6586	4
4990	2
4024	6
2031	0
1939	161
12	157
666	0
445	0
38	351
284	351
26522	19
3712	14
157	1107
5202	1109
1406	4
1396	4
17183	12
7458	10845
44	10841
0	0
92	0
2134	36
12766	141
0	0
62	0
10671	2
213	0
1143	2
50	14
1243	14
1701	0
1625	10
1279	0
968	0
128	9
1637	84
149	73
2987	0
237	0
2093	0
1305	2
2033	2
2788	2282
36	2276
2619	8
32	0
10427	20
43	0
525	145
6585	149
789	2
2337	22
5989	4
4935	4
2705	12
430	0
1275	0
4662	4
285	0
0	0
8509	5104
6	1268
8244	4
5	0
1750	4
4637	30
1315	2
931	0
473	0
717	2
161	0
257	29242
4	9984
0	0
4355	13
9530	0
323	0
1321	7
21	3
6	0
452	0
0	0
0	0
1214	2
421	0
6	0
20	0
278	228
243	152
50104	29
0	0
8707	104
6	0
1235	334
18	0
0	3
0	1
0	37
13	2
37	168
46	127
0	12
4	11
280	794
7	0
4	0
1941	12315
0	4702
9	1734
3	9733
9	0
0	1
0	0
0	0
0	0
3121	6
2189	6
10704	8
1531	0
2337	8
2195	2
5391	14
1	0
0	903
609	9056
0	0
460	271
64448	393
990	0
255	0
130	357
2378	540
6	177
3011	0
2915	0
1053	2
9881	4
1900	2
605	2
3810	12
2948	5
5818	8
1164	6
2601	6
5	147
720	147
366	0
609	2
2219	4
13279	8
78	103
4188	107
38865	12
276	5
29	5
0	0
2658	1662
0	0
360	0
299	0
44	21
1205	37
0	14
1121	2
1514	2
9010	93
61	39
15936	8
574	2
0	130
1919	134
1346	0
1227	0
1264	0
7714	22
365	0
2868	8
727	4
3442	12
128	243
1262	247
3353	4
4298	6
5250	14
537	6
8918	10
1473	4
19228	10
2	0
7255	4
1878	2
4480	22
306	0
13	0
907	7
0	1
1369	2
1444	2
1400	6
240	6
470	2
11459	6
863	2
24	0
63731	49
618	0
3294	2
311	6
3917	9
155	2
556	0
1239	0
455	2
8728	8
2706	0
2047	14
1622	8
570	0
9055	32
2230	4
66666	56
0	0
0	0
1056	0
222	0
335	109
3333	119
339	0
195	2
2	0
1210	2
8632	78
2650	64
0	64
1269	6
4	4795
1599	18585
0	0
4289	10
452	3
708	0
4224	56
6005	6
2046	4
802	0
839	8
1532	4
9662	8
662	8
1382	6
5415	4
10246	12
11281	2
26	0
0	3875
157	16058
191	0
0	0
1342	16
2376	0
1589	0
2759	7
93	0
868	2
910	2
1689	2
372	0
1146	0
1606	2
4423	2
3966	10
9	0
1390	0
911	4
