UniqueCount	AmbigCount
0	0
0	0
0	0
0	1
8166	18
3	0
27	31
73	0
88	1
0	0
2	0
3415	354
164464	261
29291	10
40891	150
2	444
452	454
1206	80
21	80
8409	12
4722	2
4139	0
5234	4
3577	2
1883	0
1810	114
3	114
637	0
509	0
46	477
297	477
22662	20
2982	10
149	958
4249	960
1281	2
2129	0
16400	22
6822	9277
52	9277
0	0
70	0
2679	17
17950	81
1	0
51	0
8980	2
248	0
1313	0
44	10
1180	12
1771	0
1503	4
993	2
1102	0
154	11
1611	85
123	74
4243	2
212	0
1669	0
1125	2
2045	4
2224	2126
39	2124
2649	14
25	0
8496	42
44	0
542	143
5468	147
811	0
2379	18
5748	4
7805	10
3376	20
395	0
1117	0
4752	2
293	2
0	0
5538	3679
6	945
8233	0
2	0
1685	10
4195	2
1405	2
976	0
432	0
635	0
122	0
169	19073
2	7909
0	0
3889	12
8136	4
287	0
1180	9
7	9
8	0
493	0
0	0
0	0
1059	0
454	0
4	0
24	0
213	223
169	152
29680	14
1	0
8272	86
9	0
971	318
18	0
0	7
0	4
0	19
15	2
21	172
19	137
0	12
1	8
230	696
3	1
1	0
1432	10225
0	4041
9	1469
6	7775
16	0
0	0
0	0
0	0
0	0
3289	0
1584	0
9676	18
1398	2
2457	0
2231	0
4446	6
0	0
0	910
424	7313
0	0
674	464
71490	554
726	0
264	0
104	403
2410	624
18	217
3542	2
3839	2
1155	0
11928	18
1969	0
675	0
3670	20
3783	1
5459	15
1169	2
2431	6
1	123
538	125
463	0
540	2
1785	10
18305	12
96	116
3512	126
32370	8
310	6
47	6
0	0
2927	2219
0	0
521	0
375	0
56	36
1230	81
0	41
1078	2
1562	4
6230	49
25	37
13990	5
452	0
1	181
2321	185
1088	0
1373	0
1169	0
6754	4
367	0
3080	6
716	0
3886	6
182	285
1329	287
4106	9
4535	14
5282	12
638	10
7663	8
1375	0
18658	2
0	0
6869	4
2330	4
4610	12
376	0
16	0
1247	2
0	0
1436	4
1164	0
1636	8
251	0
443	0
14305	2
827	0
18	0
49600	42
786	0
3567	2
475	0
5367	14
219	2
627	0
1331	4
444	0
7102	2
2849	9
1991	4
1745	2
627	0
6496	8
2107	2
51304	42
0	0
0	0
982	0
146	2
351	130
3158	130
330	0
191	0
2	0
1169	6
7182	44
2585	55
0	55
1057	0
3	4118
885	13402
0	0
3895	6
413	2
794	0
4332	50
4772	2
2467	10
624	0
920	18
1331	4
7356	8
922	12
1404	4
5731	2
11764	9
10111	2
20	0
0	3494
85	12121
260	0
0	0
1402	22
2060	4
1849	6
2511	0
53	2
756	4
761	2
1432	4
406	0
913	0
1800	0
4286	4
3212	6
2	0
1230	2
795	0
715	2
