UniqueCount	AmbigCount
0	0
0	0
2	2
0	0
144	0
0	0
41	11
115	4
90	0
0	0
5	0
1414	292
1760	0
1728	0
5828	12
0	873
1022	879
3176	215
98	213
5446	12
1405	0
939	2
6998	6
3017	2
1294	2
1138	67
5	67
786	0
463	0
54	287
188	287
11253	12
3241	6
427	5476
22333	5513
2446	8
3267	6
3378	6
99742	127039
746	126994
0	0
158	0
4670	30
35089	225
25	4
520	4
1541	2
535	2
1066	0
49	20
1405	22
1369	2
6098	6
893	2
740	2
388	64
8142	393
660	313
5843	4
2068	6
43638	39
4760	14
3882	2
1195	1114
27	1112
4632	18
29	0
4837	14
26	0
441	132
5037	134
1106	0
2829	16
4723	0
8441	2
3164	8
1302	2
2105	0
1305	0
5607	18
0	0
9442	14096
5	2657
41924	6
22	0
2381	14
5500	24
3291	2
7125	2
1140	2
1880	0
931	0
930	74492
6	19367
0	0
5691	4
23033	6
1401	12
1114	13
15	9
10	0
281	0
0	0
0	0
1823	6
1362	2
16	0
50	0
588	307
517	370
985	0
0	0
7121	70
8	0
1063	272
10	0
0	23
0	25
0	180
21	2
32	150
38	121
0	14
9	18
4358	19864
17	48
4	17
2638	17146
1	7166
14	3201
24	16741
7	0
0	1
1	0
0	0
0	0
2474	2
4272	4
8040	6
2864	2
2345	2
2245	0
2784	6
1	0
0	1604
837	20369
0	0
123	80
12874	94
2501	2
2332	6
139	110
737	173
5	63
1954	2
20454	4
1537	0
14999	4
1184	2
1494	2
4563	16
14723	13
1649	0
5128	26
1621	4
25	998
5301	1000
3474	6
1024	6
5741	18
544	0
474	676
24720	706
1492	4
504	9
76	9
0	0
20182	15252
4	0
183	0
198	0
169	76
3337	150
0	64
1793	0
2597	6
1682	13
14	5
1061	2
2272	14
0	251
3508	267
1279	4
384	0
632	0
6502	4
2107	0
6226	16
1766	4
1831	2
297	598
2994	608
5738	10
3095	0
79	0
101	0
16319	12
3890	4
2684	2
16	0
863	0
5523	17
7384	36
2344	0
9	0
9342	22
0	2
1237	0
2051	4
2294	14
1460	0
1876	10
2673	0
4244	4
833	0
10341	8
200	0
1815	0
1187	8
23951	72
416	2
583	2
5714	7
2122	2
7307	12
875	0
3837	4
920	2
1168	0
17111	58
2491	4
1127	0
0	0
0	0
2628	4
421	0
1033	327
7827	318
650	0
2469	12
2	0
1505	4
12206	116
3700	75
0	71
2278	6
13	5273
4502	42542
0	0
8529	2
13826	33
28643	8
2164	38
2625	2
3708	14
2152	2
1817	34
1132	0
2267	6
2724	20
1771	4
24461	27
22409	30
25915	22
71	0
1	4627
171	34098
102	0
0	0
2316	8
11995	12
2631	2
6315	10
80	0
542	2
709	0
1292	4
461	0
6238	6
