UniqueCount	AmbigCount
0	0
0	0
2	1
1	0
176	2
2	0
30	15
134	2
107	0
2	0
3	0
1208	333
1614	4
1620	2
5928	14
3	714
799	724
3113	208
93	208
5783	22
1489	0
865	0
6877	16
3221	2
1226	2
1316	64
8	64
805	2
464	0
68	344
207	344
13107	4
3287	4
551	6239
23016	6253
2579	0
3639	0
3490	0
102667	127126
729	127078
0	0
136	0
4159	52
32517	190
16	9
468	9
1663	2
471	0
1183	0
83	21
1535	25
1372	0
5651	16
848	4
760	0
463	56
8338	426
712	356
4732	6
1887	8
56619	33
5653	10
3823	10
1174	982
31	982
4160	16
25	0
5715	8
26	0
415	139
5502	145
1160	0
2723	14
5036	4
6012	2
3062	19
1327	2
2121	4
1575	0
6221	22
0	0
8440	11867
6	2146
37278	8
33	0
2429	6
5619	20
3132	0
7232	4
1120	0
1558	2
776	5
875	67928
4	16875
0	0
5587	10
24835	4
1443	6
1083	10
13	4
4	0
313	0
0	0
0	1
2199	4
1246	0
21	0
36	0
503	283
452	366
824	0
0	0
6958	66
14	0
1101	324
13	0
0	21
0	18
0	123
16	3
42	124
49	108
0	3
22	15
1915	9489
13	43
4	7
2446	16565
1	6782
12	3271
15	17666
12	0
0	1
1	0
0	0
0	2
2496	4
4417	2
8777	8
2935	2
2830	2
2457	0
3468	6
4	0
0	2236
1718	25867
0	0
135	114
15681	144
3047	4
2189	4
114	122
772	201
5	77
2084	0
17979	8
1507	0
14475	6
1090	0
1414	2
5286	10
12215	26
1372	0
4244	17
1425	8
35	968
5148	968
2854	11
1137	4
5358	22
802	0
486	669
23664	684
1689	0
534	12
90	12
0	0
18404	13294
0	0
160	0
174	0
169	69
3068	163
0	86
1532	2
2358	4
1703	9
24	7
1195	2
1762	4
1	253
3006	261
1305	0
393	0
517	0
6317	8
1991	0
6376	22
1644	0
1694	5
283	547
2702	553
5285	8
3595	8
76	0
111	2
16562	22
3977	2
3479	2
7	0
1003	0
7519	6
7852	28
3205	22
13	0
8393	16
0	0
1109	0
2086	0
2211	6
1216	0
1770	4
4069	2
3779	3
659	0
11556	2
229	0
1755	4
924	4
20031	62
411	0
511	0
4916	4
2298	6
6894	6
844	0
3954	10
1051	2
1050	0
19299	42
1982	2
1340	2
0	0
0	0
2461	0
458	0
821	223
6501	215
709	0
1973	2
0	0
1447	4
13091	114
3853	90
0	88
1951	2
7	4233
3573	35745
0	1
8214	6
11789	23
23193	2
2259	26
3170	2
4080	22
1978	4
1958	28
1524	0
2483	6
2862	30
1514	2
21054	19
20554	22
24982	2
54	0
0	4075
179	29055
127	0
0	0
2547	32
10437	2
2625	12
5784	14
70	0
563	0
677	2
1326	0
471	0
5621	6
785	4
