UniqueCount	AmbigCount
0	0
0	0
4	2
1	0
155	0
1	0
24	10
84	1
90	0
4	0
5	0
1083	256
1588	2
1599	0
6196	4
1	726
792	738
2940	198
67	196
5691	18
1573	0
764	0
6956	10
2783	4
1429	2
1167	60
8	58
806	0
554	0
98	356
237	356
14081	6
3568	8
427	4778
21022	4798
2748	2
4510	2
3595	2
102336	150581
941	150534
0	0
225	0
4183	18
32333	191
20	3
475	3
1654	0
613	0
1261	0
104	40
1740	48
1444	2
5229	8
988	0
776	0
559	86
7682	356
443	260
4937	0
1719	10
52490	27
5846	12
3439	4
1234	922
27	915
3853	14
41	0
5235	10
24	0
386	140
6216	146
1183	2
2807	7
4699	0
6804	2
2983	20
1320	2
2025	0
1654	4
6615	22
0	0
8799	13048
4	2469
42246	6
50	0
2618	4
5046	18
3330	2
7260	2
1121	0
1858	2
867	0
974	71820
2	12951
0	1
4875	8
28284	4
1516	8
1130	10
11	6
12	0
263	0
0	0
0	2
2313	0
1360	0
22	0
52	0
425	353
591	372
896	2
0	0
6002	70
12	0
879	283
13	0
0	18
0	8
0	105
23	6
26	138
32	96
0	13
10	24
1909	9215
20	38
8	7
2390	15101
0	5898
10	2581
5	13105
7	0
0	0
0	0
0	0
0	0
2620	0
4211	4
7737	10
2552	2
2947	0
2556	2
3595	6
2	0
0	2405
1897	26447
0	0
219	118
16391	140
2884	0
1833	6
99	113
821	208
7	89
2252	0
20123	6
1718	0
14779	16
1151	0
1597	4
4705	14
13253	14
1385	4
4396	18
1601	6
35	1069
4966	1071
3098	6
959	8
5254	10
873	0
629	1127
23023	1143
1735	2
495	6
92	6
0	0
20390	18782
1	0
161	0
212	0
137	80
2935	171
0	81
1806	2
2233	6
1574	11
23	9
1270	0
1851	2
1	302
2901	310
1247	0
402	0
587	0
6294	2
1952	0
6506	10
1611	4
1800	0
271	529
2839	537
5024	16
3615	8
107	0
116	2
14857	12
3562	4
3574	2
18	0
1365	0
7054	12
8001	42
3588	16
14	0
8288	21
0	0
1374	2
1987	4
2368	14
1210	2
1742	6
4322	0
4399	0
764	2
12386	0
367	0
1828	0
987	10
23167	95
523	2
573	0
4896	6
2312	0
6402	6
851	0
3850	6
1031	4
1048	2
16382	22
1975	2
1193	0
0	0
0	0
2276	4
410	0
617	213
6179	209
704	0
2110	10
1	0
1428	4
12498	96
3650	84
0	82
2264	4
9	3743
3806	40755
0	2
7424	10
13569	42
21235	2
2346	38
2835	0
3992	20
2084	0
1968	20
1533	0
2635	4
2864	22
1444	6
24603	21
23432	27
27061	2
63	0
0	3553
182	31349
165	0
0	0
2571	10
9981	9
2363	0
5144	12
75	0
566	0
715	0
1364	2
564	0
4984	6
