UniqueCount	AmbigCount
0	0
0	0
0	0
0	2
7751	24
6	0
29	10
80	0
75	0
0	0
4	0
3214	316
147975	298
25810	40
36913	134
0	429
404	433
1099	68
19	68
7239	16
4290	2
4019	0
4704	8
3220	2
1540	2
1672	105
1	105
569	4
391	0
44	378
264	378
20204	9
2882	6
136	957
4309	971
1232	0
1804	0
15098	17
6297	9686
46	9684
0	0
91	0
2526	18
14961	80
2	0
42	0
7900	10
235	0
1200	2
51	20
985	20
1695	0
1432	0
993	2
934	0
154	6
1567	87
170	79
3999	4
209	2
1520	0
1071	0
1944	6
2109	1730
29	1726
2746	14
29	0
7901	12
33	0
391	121
5035	127
749	0
2306	14
5747	6
6704	0
3157	18
373	0
1026	0
4398	0
243	0
0	0
5543	3408
5	794
7111	6
3	0
1526	6
3897	20
1290	2
724	0
401	0
586	2
129	0
122	17932
1	7380
0	0
3707	6
7656	6
248	0
1163	10
8	6
3	0
431	2
0	0
0	1
909	4
371	2
4	0
20	0
187	159
152	126
30898	24
0	0
7718	104
15	0
1007	302
16	0
0	3
0	0
0	17
14	2
37	124
37	111
0	17
9	6
217	602
14	1
3	0
1475	9942
0	3970
9	1336
7	7590
9	0
0	0
0	0
0	0
0	0
2961	4
1359	8
9157	10
1241	4
2008	0
1966	2
4147	10
0	0
0	852
455	6927
0	0
454	278
62299	373
664	0
283	2
85	325
2228	459
8	128
3167	0
3434	0
1004	0
9795	6
1645	2
617	0
3227	12
3429	3
4736	14
1108	10
2139	3
2	109
605	121
568	0
523	8
1631	2
15505	6
75	92
3556	92
30203	28
277	5
22	7
0	0
2547	1722
0	0
413	0
305	0
44	26
1280	47
0	19
1081	2
1423	0
6359	62
36	36
12731	2
459	0
4	172
2148	180
1155	0
1112	0
1132	0
6291	4
305	0
2686	10
669	0
3333	6
134	208
1142	208
3552	6
3881	8
4759	6
475	24
6735	12
1327	0
16877	8
5	0
7344	2
2177	0
4201	26
279	0
9	0
1136	4
0	0
1161	0
1193	4
1401	6
243	0
408	2
12499	6
814	0
21	0
48416	44
696	0
3176	0
389	4
4678	6
163	0
558	0
1232	0
468	4
6745	8
2638	0
1823	2
1526	0
567	0
6481	8
1952	2
49977	14
0	0
0	0
1024	4
123	0
288	92
3055	98
317	0
201	0
2	0
1082	0
6474	38
2598	56
1	56
1014	4
2	3636
892	11983
0	1
3637	7
396	0
702	0
3811	54
4322	16
2283	12
615	2
829	10
1184	2
7219	22
819	9
1238	6
5405	3
10873	13
9250	0
10	0
1	4009
78	11452
204	0
0	0
1409	22
1957	2
1536	0
2407	4
71	0
683	0
696	2
1416	0
354	2
941	4
1632	0
3656	4
2769	0
11	0
1275	2
742	0
703	2
