UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
6000	12
1	0
8	14
74	1
62	0
1	0
1	0
2200	306
75928	168
18544	32
17691	86
0	267
302	269
1043	56
14	56
5316	22
2170	4
3768	2
3939	8
2489	2
1485	0
1205	63
4	57
514	0
414	0
43	291
227	291
7601	0
2441	4
82	761
3633	763
1172	2
963	0
9639	8
6031	8621
53	8616
0	0
112	0
1466	10
9256	68
0	0
55	0
4182	6
148	0
882	0
31	11
768	13
1261	0
878	2
554	0
646	0
87	9
1314	53
107	44
2088	2
191	0
1611	0
1045	0
1559	2
1564	1242
22	1238
1788	22
20	0
5838	36
21	0
293	77
3691	85
535	0
1532	18
3896	6
3267	0
1934	18
383	0
1002	0
2647	0
232	0
0	0
5476	3049
3	681
6035	0
4	0
1203	10
3172	14
876	2
822	0
400	0
587	0
123	0
97	12965
1	6089
0	0
2699	0
5238	6
213	2
841	8
2	6
6	0
232	2
0	0
0	1
922	2
468	0
7	0
20	0
153	133
179	90
25249	12
0	0
4648	103
7	0
982	254
6	0
0	2
0	1
0	22
9	0
30	104
22	100
0	12
4	5
293	875
4	1
4	0
1343	8505
0	3435
6	1173
1	6275
8	0
0	0
0	0
0	0
0	0
2099	4
1487	2
6433	10
1246	0
2298	4
1774	2
3241	16
0	0
0	603
343	4764
0	0
269	186
39298	264
611	0
201	2
68	215
1602	344
11	117
1622	0
2403	0
662	0
6008	4
1251	0
485	0
2593	14
2274	0
2800	8
896	2
1398	6
2	89
571	91
337	0
521	2
1522	4
5897	2
101	106
4362	106
8265	4
208	4
24	4
0	0
1962	1404
0	0
206	0
171	0
56	29
1299	67
0	30
888	0
1092	0
6418	63
33	25
10205	0
418	0
0	132
1424	138
1029	0
887	0
1157	0
4267	2
290	0
2114	6
391	0
1984	4
73	129
727	129
2370	12
3183	8
2598	10
256	12
5228	10
1207	0
12418	2
0	0
7639	4
1065	10
2399	18
276	2
10	0
722	8
0	0
927	0
1007	0
866	6
222	0
314	2
6713	4
522	0
19	0
38323	42
409	0
2207	2
266	2
3438	10
119	0
396	0
1019	0
404	4
5235	8
2082	0
1519	6
1082	2
382	0
6257	32
1560	7
40718	21
0	0
0	0
894	2
174	0
261	71
2221	69
292	2
185	4
1	0
951	3
4642	42
1798	44
0	44
754	2
1	2642
798	9436
0	1
2890	14
291	0
458	0
2383	34
4202	5
1583	6
637	0
520	12
1158	3
5949	16
585	4
955	2
3726	3
6425	2
7901	2
17	0
0	3369
88	9899
157	0
0	0
989	16
1716	2
891	2
1799	4
43	0
640	2
676	4
1106	2
295	0
989	4
913	4
2775	4
2617	20
1	0
1132	0
478	0
529	0
6087	3895
4	0
1288	4
2769	4
