UniqueCount	AmbigCount
0	0
0	0
0	5
0	0
551	0
1	0
9	32
24	0
0	0
2	0
0	0
773	123
35429	18
80567	34
34081	10
13	0
3638	34
1281	0
0	0
11067	12
3238	0
20297	2
14546	6
6358	8
2716	0
1483	0
3	0
647	0
1300	0
16	0
1899	0
16705	12
7457	4
32	0
7862	0
3324	0
1999	0
14690	8
23473	9
0	0
0	0
137	0
3834	10
22827	27
0	0
239	0
15567	2
517	0
3543	0
1	0
2507	6
2695	0
3876	0
2973	8
824	0
114	19
1322	21
27	0
3778	0
391	0
6399	0
1915	0
2393	2
2537	4
1	0
3368	2
4	0
13933	12
0	0
11	0
8535	4
1700	2
2454	0
5248	2
10962	4
3067	4
292	0
900	0
2087	2
753	2
0	0
52099	22967
3	0
18521	6
0	0
4238	24
5512	2
3900	4
1972	0
900	0
1988	0
167	2
234	19761
0	2136
0	0
8095	0
20379	4
408	2
2177	0
2	0
12	0
382	0
0	0
0	0
2991	0
532	0
47	0
15	0
93	1169
332	216
15605	6
0	0
7323	23
2	0
592	90
0	0
0	18
0	0
0	4
0	0
0	15
1	71
0	3
0	0
275	765
12	0
5	2
1706	11826
0	6
0	1060
2	3988
10	0
0	3
0	0
0	0
0	1
1465	4
1954	2
8829	0
1751	2
4946	2
3949	4
13787	5
0	0
0	218
393	8719
0	0
0	0
67776	26
1185	0
327	0
76	0
7607	28
38	0
9840	4
35749	12
906	0
12386	6
2460	3
1092	0
3659	6
12439	23
22336	20
2684	2
6424	6
53	309
820	313
2024	2
1199	0
4940	2
6342	0
0	0
19876	2
6694	6
786	0
0	0
0	0
14543	42681
0	0
2253	0
3	0
7	0
1832	187
0	187
1984	0
3052	2
9432	9
26	0
48547	12
765	0
1	0
5415	6
3188	2
2083	0
1336	0
25413	6
1972	0
10595	10
2533	0
7172	0
5	0
1514	0
4113	2
11941	0
4515	4
134	2
27463	4
3128	0
37533	12
23	0
3363	0
8029	2
10126	14
1168	10
26	0
6149	14
0	0
9509	4
2362	2
3676	6
387	0
1216	0
14618	2
3560	0
314	0
81030	24
3438	0
2105	0
2159	8
52769	287
483	2
1077	0
4246	6
1309	0
16305	5
2602	0
2170	2
1495	0
1049	0
14197	8
6398	0
40658	12
0	0
0	0
3181	4
392	0
3	0
11041	8
640	0
538	0
0	0
1735	4
14112	6
3866	0
16	0
2056	4
11	731
1995	16485
0	0
12069	10
811	0
1130	0
3688	6
16724	6
2399	6
3998	0
1118	12
4454	0
11894	8
2133	4
1711	6
7159	2
18726	8
38560	4
151	0
0	1336
161	15327
214	0
0	0
9109	8
8165	4
4260	5
7931	2
352	0
131	0
1790	0
13913	6
1131	0
3973	0
3153	4
13714	6
