UniqueCount	AmbigCount
0	0
0	0
7	1
0	1
107	0
1	0
30	10
84	1
74	0
0	0
3	0
1291	242
1828	4
1870	0
5945	14
0	953
1060	974
2667	179
80	177
5805	16
1202	0
872	4
5818	8
3316	6
1408	0
1388	77
5	77
843	2
493	0
80	357
191	357
12505	4
3763	2
367	4929
18581	4957
2849	6
3530	4
3652	2
121530	159982
933	159904
0	0
133	0
5386	36
37954	230
24	5
509	5
1675	5
535	0
1095	0
84	32
1617	36
1338	0
6083	12
950	0
817	0
346	45
7071	338
622	282
6108	2
2105	10
38038	19
4205	10
4532	2
1329	1156
29	1152
5332	16
15	0
5091	22
15	0
519	149
5968	157
1151	0
2837	16
5363	0
9840	2
3135	18
1322	8
1889	4
1533	0
4798	26
0	0
10351	16338
10	3061
41232	16
17	0
2536	26
5379	12
3675	0
5763	4
1119	0
2174	6
1058	0
1054	84432
14	22139
0	0
6041	17
26624	10
1333	4
1150	7
13	5
7	0
282	0
0	0
0	0
1439	0
1130	0
21	0
49	0
456	296
413	300
1131	2
0	0
7052	74
9	0
850	256
3	0
0	11
0	13
0	119
28	4
27	149
42	114
0	16
11	4
3003	14289
19	71
3	24
2182	14453
0	5785
10	2737
16	14413
5	0
0	0
1	0
0	0
0	1
2364	2
4312	6
7997	10
3138	0
2314	2
2163	0
2914	6
5	0
0	1723
934	21561
0	0
180	104
16437	140
2841	2
2195	2
106	110
821	179
5	65
2184	0
21631	8
1302	0
16336	16
1233	0
1279	0
3878	24
15662	14
1579	2
4807	18
1489	2
17	746
4528	748
2786	6
1162	4
6166	28
598	0
536	875
29506	913
1589	0
420	17
60	17
0	0
22701	17104
0	0
174	0
191	0
193	86
3661	197
0	99
1930	2
2654	4
1704	21
24	9
1104	0
2147	6
5	288
3558	298
1333	4
336	0
569	0
7111	4
1955	0
6875	30
1834	8
2183	0
352	684
3213	692
6609	8
3012	6
91	0
106	0
15123	20
3847	0
3343	2
13	0
711	0
5630	14
8280	44
1837	2
8	0
11207	39
0	1
1245	0
2191	2
2421	12
1674	2
1932	2
3079	2
5128	8
873	2
12237	8
185	0
1624	2
1284	10
25132	63
397	2
591	0
6698	16
2327	8
8419	10
807	0
3193	12
1012	8
1061	0
15255	58
2660	0
1427	0
0	0
0	0
2746	4
437	0
864	264
7054	288
816	0
2632	18
1	0
1720	4
13291	126
3789	94
2	94
2358	6
16	6198
4692	47298
0	0
8030	4
14600	27
29190	12
2289	38
2890	10
3898	30
2298	2
1531	12
984	2
2374	2
2967	35
1872	2
26910	37
26982	37
29974	10
91	0
0	5017
203	36309
103	0
0	0
1892	30
9288	4
2679	7
6853	11
71	0
568	2
655	4
1314	2
433	0
5761	24
