UniqueCount	AmbigCount
0	0
0	0
5	0
0	0
64	0
0	0
3	25
12	0
1	0
0	0
0	0
368	76
1200	2
16011	0
14434	4
2	0
2158	18
1730	0
2	0
6737	2
1550	0
9399	2
7311	10
2454	2
2793	0
1179	0
7	0
822	0
1182	0
13	0
1874	2
18318	6
5777	2
22	0
14065	6
2688	0
2619	0
4660	0
435872	144
17	0
0	0
409	0
3485	2
25766	44
1	0
650	2
7968	2
1061	0
2569	0
0	0
2723	7
2244	0
6583	4
2689	0
778	0
542	93
4718	95
9	0
4884	0
1186	0
22754	11
3889	8
3617	0
1577	0
4	0
2454	18
13	0
5291	6
0	0
3	0
7976	2
2920	0
2514	2
3972	0
12854	14
2464	2
1087	0
1175	0
1463	0
6413	22
0	0
52741	29649
0	0
31627	10
0	0
3335	8
4451	4
4287	2
10602	6
1703	2
2268	0
662	0
1046	58771
1	4283
0	0
5211	6
32781	8
1268	6
1091	0
3	0
17	0
352	0
0	0
0	0
2201	0
1017	0
51	0
11	0
308	817
430	296
546	0
0	0
3324	14
0	0
490	30
0	0
0	12
0	0
0	2
1	0
1	24
1	66
0	6
0	0
1234	2911
25	20
9	11
1960	12334
0	20
0	966
1	3946
22	0
0	8
0	0
0	0
0	0
2098	0
3769	0
5379	4
2043	0
1999	0
1983	2
4683	0
0	0
0	538
2500	31750
0	0
1	0
26498	23
3466	4
626	0
32	0
2189	6
41	0
4681	0
38028	2
1028	0
17048	4
1331	0
985	2
3224	6
10808	31
4163	2
4456	4
1278	0
150	926
2720	928
2402	6
1542	2
4481	8
829	0
4	0
30624	10
4235	4
617	0
0	0
0	0
18900	54504
0	0
509	0
1	0
4	0
2471	204
0	204
2938	2
2322	0
1828	2
9	0
15643	8
1077	0
4	0
4034	12
1872	0
752	0
652	0
11485	4
4119	2
8310	0
2615	6
2579	0
18	0
2997	0
4505	8
7381	2
230	0
6	0
16920	6
2751	0
12301	8
55	0
2638	0
1771	2
9447	20
2817	8
25	0
8331	8
0	0
2916	2
2989	0
3206	6
1168	2
1551	2
6470	2
5320	2
874	0
19520	8
872	0
571	0
1142	4
55539	163
384	0
575	0
5800	2
1820	4
8154	3
754	0
2145	0
906	2
866	0
13593	8
3395	0
4974	4
0	0
0	0
2228	0
187	0
0	0
5508	8
691	0
1457	0
0	0
1872	2
11778	6
3689	4
2	0
2027	4
6	708
2451	28195
0	0
8472	4
12883	16
8767	2
3060	2
5741	0
3312	2
4283	2
924	4
1697	0
3903	10
2405	24
2462	22
16025	12
20059	11
61090	16
63	0
0	1482
111	20318
97	0
0	0
3435	6
6630	2
3133	4
5965	0
225	0
111	0
821	0
1087	0
720	0
4129	0
1558	2
15770	13
