UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
120	0
0	0
19	10
54	0
40	0
0	0
1	0
747	143
790	0
597	2
2813	18
2	435
557	449
2004	104
59	104
2819	6
777	0
520	0
5088	14
1593	4
834	0
635	33
3	31
385	0
325	0
37	239
142	239
9397	4
1709	8
257	2939
14283	2953
1353	4
1887	2
2210	0
42522	60954
377	60941
0	0
139	0
2609	12
15326	175
11	3
272	3
783	0
312	0
563	0
36	17
819	21
883	0
2410	4
315	0
424	0
359	43
4690	176
290	123
3430	4
749	8
31107	12
3570	4
1794	4
776	620
24	620
2289	22
41	0
2190	6
10	0
156	60
2657	70
610	0
1823	8
2335	2
2873	0
1682	12
762	10
1576	4
986	0
5050	28
0	0
4572	5354
1	1055
20351	5
35	0
1297	12
2399	14
1629	4
6637	4
642	0
780	4
445	0
540	37172
2	7563
0	0
2733	2
14537	12
648	6
525	3
8	3
4	0
158	4
0	0
0	0
1287	4
757	2
12	0
34	0
300	202
362	239
636	2
0	0
3072	61
3	0
434	140
6	0
0	16
0	8
0	59
14	1
21	58
22	35
0	10
17	8
1358	6065
18	21
5	3
1333	8432
0	3513
2	1328
2	6092
10	0
0	0
1	0
0	0
0	0
2118	6
2546	2
4240	6
1368	2
1703	0
1499	2
1500	2
0	0
0	1400
1408	17332
0	0
60	25
6119	47
1818	0
1042	10
78	61
506	118
5	55
1456	2
12358	8
846	2
7369	4
740	2
960	0
2170	12
7176	13
535	0
2545	6
952	8
17	702
3368	704
2430	4
478	4
2614	18
328	0
301	331
8449	347
973	0
300	5
66	5
0	0
9515	7605
0	0
134	0
127	0
43	17
1339	57
0	40
1096	2
1449	2
1030	7
9	7
643	0
939	0
3	158
1912	176
842	0
216	2
338	0
3480	0
1336	0
3167	4
1168	6
1330	0
150	322
1435	330
2510	3
2192	4
41	0
56	4
5947	10
1806	0
1497	0
6	0
1231	0
3056	12
4037	28
2480	12
9	0
5068	13
0	1
662	0
922	0
1459	4
639	0
836	2
2135	0
1583	0
335	0
4797	2
120	0
879	0
676	6
10212	55
324	2
370	0
2216	6
1076	2
3056	0
587	2
2605	8
550	2
828	0
10159	24
1233	2
598	0
0	0
0	0
1621	6
166	0
401	131
3659	133
337	0
1018	4
0	0
842	0
5265	44
2244	55
0	55
1159	2
2	2158
2349	19556
0	0
4117	4
5998	35
11030	0
1823	20
1405	2
2925	16
1107	0
1155	14
988	0
1339	2
1422	24
994	6
11197	13
10243	17
12127	0
41	0
0	2168
98	16737
69	0
0	0
1519	18
6645	0
1665	6
2595	8
34	0
302	0
376	0
600	2
354	0
3390	18
388	0
4571	2
1061	4
0	0
1584	2
9927	12
1767	12
23844	12577
48	0
344	4
